"race","classtype","yearssmall","hsgrad","g4math","g4reading"
2,NA,0,1,659,671
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,693,691
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,0,1,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,3,0,NA,NA,NA
NA,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,0,645,752
1,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,698,740
1,NA,0,1,NA,NA
NA,NA,1,NA,NA,NA
2,NA,0,0,645,662
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,2,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,618,528
1,NA,0,NA,739,712
2,NA,0,NA,NA,NA
2,NA,3,NA,702,760
2,NA,0,NA,NA,NA
NA,NA,1,NA,NA,NA
NA,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,1,1,NA,NA
2,NA,1,1,NA,NA
1,NA,1,NA,695,672
2,NA,0,NA,738,734
1,NA,0,NA,697,733
1,1,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
NA,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,696,712
2,NA,1,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,3,1,715,753
1,NA,0,NA,697,703
1,NA,0,1,NA,NA
1,NA,2,NA,734,747
1,NA,0,NA,NA,NA
3,3,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,1,693,528
1,NA,0,NA,NA,NA
1,2,0,1,NA,NA
2,NA,0,NA,689,717
1,NA,0,NA,NA,NA
1,1,2,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,NA,NA
2,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,1,1,NA,758,741
1,1,4,1,753,724
1,NA,2,NA,707,736
1,NA,1,0,668,718
1,1,4,NA,726,708
2,3,0,1,NA,NA
1,3,0,1,675,652
1,1,1,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,1,1,NA,NA,NA
2,3,1,1,674,690
1,NA,1,NA,688,734
1,NA,2,NA,821,836
1,NA,0,NA,773,836
1,1,1,NA,NA,NA
1,3,2,NA,NA,NA
1,NA,0,1,NA,NA
1,1,2,NA,NA,NA
1,1,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,3,0,0,714,741
1,1,1,NA,NA,NA
1,NA,3,NA,719,706
2,2,0,1,712,756
1,1,1,NA,NA,NA
5,2,0,1,NA,NA
1,NA,1,1,624,696
2,2,0,NA,NA,NA
1,3,0,NA,711,709
1,NA,0,NA,712,751
1,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,3,3,1,693,688
1,1,4,1,709,756
1,1,2,1,NA,NA
1,NA,0,NA,NA,NA
1,2,0,1,722,683
1,1,4,NA,713,734
1,1,2,NA,NA,NA
1,2,0,0,NA,NA
1,2,0,NA,NA,NA
2,1,4,1,732,674
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,NA,NA,NA
2,NA,0,NA,NA,NA
1,2,0,1,716,736
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,1,NA,NA,NA
2,NA,1,1,NA,NA
1,NA,0,NA,727,750
2,NA,0,NA,NA,NA
1,NA,0,0,NA,NA
2,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,0,660,740
2,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,607,617
2,NA,0,NA,NA,NA
2,NA,0,NA,653,528
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,2,1,698,685
1,NA,0,NA,769,722
2,NA,0,0,679,690
2,NA,0,NA,NA,NA
1,3,3,1,688,724
1,1,1,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,647,712
1,NA,1,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,690,708
2,NA,0,1,640,685
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,1,0,NA,NA
2,NA,2,0,NA,NA
2,NA,0,0,NA,NA
4,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
1,2,0,NA,719,702
1,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,3,0,NA,639,700
2,NA,0,NA,644,658
1,NA,1,NA,696,742
1,NA,0,NA,NA,NA
2,NA,1,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,1,722,703
1,NA,0,0,683,682
1,3,0,1,673,717
2,NA,2,NA,NA,NA
1,NA,2,NA,NA,NA
1,NA,2,1,715,669
1,1,1,NA,NA,NA
1,NA,0,NA,740,584
1,3,0,1,NA,NA
1,2,0,NA,NA,NA
1,NA,0,1,718,737
2,NA,0,NA,NA,NA
2,NA,0,NA,699,676
2,NA,1,NA,NA,NA
2,NA,2,0,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,668,646
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,3,0,1,NA,NA
2,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,1,692,528
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,1,NA,NA
1,NA,0,1,NA,NA
2,NA,0,1,NA,NA
2,NA,2,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,1,671,713
2,NA,2,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,1,765,712
2,NA,0,NA,NA,NA
2,NA,2,NA,694,696
2,NA,0,0,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,724,761
1,NA,0,1,NA,NA
2,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,706,665
2,NA,0,NA,NA,NA
NA,NA,1,NA,NA,NA
2,NA,0,1,749,734
1,NA,0,0,682,763
2,NA,2,NA,NA,NA
1,NA,0,1,687,668
2,NA,1,NA,692,653
1,NA,0,0,NA,NA
1,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,698,689
2,NA,0,NA,672,716
2,NA,0,0,636,663
2,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,1,712,707
1,NA,0,1,NA,NA
2,NA,1,NA,651,637
2,NA,0,1,NA,NA
2,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,635,528
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,0,708,751
1,NA,0,NA,758,750
2,NA,0,1,NA,NA
2,NA,1,NA,643,658
2,NA,0,0,666,684
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,NA,676,723
2,NA,0,1,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,1,NA,639,666
2,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,1,673,681
NA,NA,1,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,2,0,639,657
1,NA,1,0,683,707
2,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,821,785
1,NA,3,1,706,663
1,NA,0,NA,662,735
1,NA,0,NA,718,737
6,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,711,771
2,NA,1,1,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
1,NA,2,NA,NA,NA
2,NA,0,1,NA,NA
2,NA,1,NA,723,717
2,NA,0,1,530,637
1,NA,0,NA,673,709
2,NA,2,1,660,665
1,NA,0,1,701,744
2,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,725,708
1,NA,0,NA,698,745
NA,NA,0,NA,NA,NA
2,NA,1,0,747,732
2,NA,0,NA,740,675
1,NA,2,0,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,1,661,696
1,NA,0,NA,674,695
2,NA,0,0,NA,NA
2,NA,2,NA,707,615
2,NA,0,NA,NA,NA
2,NA,0,NA,692,683
2,NA,0,NA,NA,NA
1,NA,2,NA,NA,NA
2,NA,0,NA,697,655
1,1,3,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,2,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,720,695
2,NA,1,0,703,697
2,NA,0,NA,NA,NA
1,NA,0,1,637,564
1,NA,0,NA,NA,NA
1,NA,0,NA,696,717
2,NA,0,NA,NA,NA
3,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
1,3,0,1,NA,NA
2,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
2,NA,1,1,NA,NA
2,NA,0,1,743,708
1,NA,0,NA,NA,NA
1,NA,0,1,709,763
1,NA,0,NA,NA,NA
2,NA,0,NA,634,639
1,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,715,659
2,NA,0,NA,718,690
1,NA,0,1,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,679,664
1,3,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,693,704
1,NA,0,1,705,718
1,NA,0,NA,683,680
1,NA,0,1,740,760
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,683,836
2,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,1,2,NA,NA,NA
1,2,0,NA,NA,NA
1,1,4,NA,661,742
1,3,0,0,715,785
1,1,4,NA,744,836
2,NA,0,0,NA,NA
1,2,0,NA,NA,NA
1,1,4,NA,NA,NA
1,1,2,NA,NA,NA
1,2,0,NA,716,769
1,1,1,NA,743,736
1,1,4,1,758,771
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,0,705,750
1,2,0,1,NA,NA
1,2,0,0,NA,NA
1,2,3,1,679,647
1,2,0,1,703,721
1,1,2,NA,NA,NA
1,3,0,NA,821,725
1,1,4,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,0,NA,NA
1,2,0,NA,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
1,3,2,NA,665,703
1,2,0,NA,664,528
1,3,0,NA,695,641
1,1,4,NA,715,765
1,1,4,NA,700,760
2,3,0,NA,547,661
1,2,0,NA,721,711
1,NA,0,NA,NA,NA
NA,NA,0,NA,NA,NA
1,3,0,NA,758,836
1,3,0,1,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,1,533,528
1,3,0,1,624,528
1,3,0,NA,NA,NA
2,1,4,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,4,1,715,778
1,1,1,NA,NA,NA
1,1,1,1,629,695
1,3,0,NA,NA,NA
1,1,4,NA,601,661
1,3,0,1,682,836
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,1,4,NA,710,723
1,3,0,NA,NA,NA
1,NA,0,1,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,2,0,NA,739,741
1,1,4,NA,684,709
1,3,0,NA,696,721
1,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,3,0,1,720,744
1,2,0,NA,710,692
1,3,0,1,687,736
2,2,3,NA,708,707
2,1,2,NA,NA,NA
1,1,4,1,704,740
1,1,4,NA,750,784
1,3,0,NA,692,705
1,2,0,NA,NA,NA
1,3,0,0,710,755
1,2,0,1,703,713
2,2,0,NA,725,683
1,1,3,NA,NA,NA
1,3,0,NA,NA,NA
1,1,1,NA,NA,NA
1,1,4,NA,666,688
1,3,0,1,537,690
1,3,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,1,1,NA,NA,NA
1,2,0,1,701,761
1,2,0,0,721,836
1,3,0,NA,716,750
1,1,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,1,718,742
1,1,4,NA,758,750
1,1,4,NA,660,728
1,3,0,NA,NA,NA
1,3,0,NA,728,739
1,1,4,NA,702,714
1,1,3,1,NA,NA
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,1,NA,NA,NA
1,3,0,1,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,681,697
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,4,NA,715,728
1,2,0,NA,698,836
1,1,2,0,677,556
2,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,NA,0,1,725,758
1,2,0,1,710,731
1,1,1,NA,NA,NA
1,2,0,NA,731,725
1,3,0,1,741,699
1,2,0,0,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,NA,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,775,686
1,2,0,0,692,725
1,2,0,NA,704,731
1,3,0,NA,NA,NA
1,1,1,NA,723,722
1,3,0,1,737,778
1,3,0,NA,727,714
1,1,1,NA,NA,NA
1,3,0,NA,758,662
1,2,0,1,733,836
1,1,1,1,710,713
1,NA,0,1,699,661
1,2,0,NA,NA,NA
2,2,0,NA,674,571
1,2,0,NA,741,763
3,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,1,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,1,1,NA,697,682
1,2,0,NA,NA,NA
1,NA,1,1,718,784
1,3,0,1,713,NA
1,2,0,NA,NA,NA
1,2,0,1,650,666
1,2,0,1,758,750
1,3,0,1,708,745
1,3,0,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,1,NA,NA,NA
1,1,1,NA,NA,NA
1,3,0,NA,714,721
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,2,2,NA,632,561
1,3,0,NA,NA,NA
1,2,0,NA,697,717
1,2,0,0,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,4,0,676,724
1,2,0,NA,NA,NA
1,3,0,1,701,723
2,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,2,0,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,3,NA,691,693
1,NA,1,1,704,649
1,NA,0,0,NA,NA
2,NA,0,0,NA,NA
1,NA,1,NA,702,737
1,NA,1,1,698,713
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
NA,NA,0,NA,NA,NA
1,NA,0,NA,821,727
1,NA,1,NA,NA,NA
1,NA,0,NA,636,682
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,629,675
2,NA,0,NA,NA,NA
1,NA,0,1,721,690
2,NA,0,0,NA,NA
1,NA,0,1,NA,NA
1,NA,0,NA,711,688
1,NA,0,1,740,NA
1,NA,2,NA,730,719
2,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,743,836
2,NA,1,NA,NA,NA
2,NA,1,NA,NA,NA
NA,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,1,1,NA,NA
2,NA,1,NA,NA,NA
1,NA,1,NA,NA,NA
NA,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,0,NA,NA
1,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,1,712,665
1,NA,0,1,702,728
1,NA,0,NA,NA,NA
1,NA,0,0,635,689
NA,NA,1,NA,NA,NA
1,NA,0,NA,734,727
1,NA,0,0,667,697
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,539,651
2,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,1,NA,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,1,679,684
1,NA,0,NA,758,735
1,NA,0,0,723,731
2,NA,0,NA,688,684
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,1,711,673
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,1,NA,NA
1,NA,2,NA,NA,NA
2,NA,0,1,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,1,704,750
2,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,0,NA,636,666
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
NA,NA,0,NA,NA,NA
2,NA,1,1,NA,NA
1,NA,2,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,726,662
2,NA,3,1,701,729
1,NA,0,1,723,737
2,NA,0,1,NA,NA
1,NA,3,1,769,732
2,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,694,700
1,NA,0,NA,688,693
1,NA,0,NA,678,690
2,NA,2,1,717,649
1,NA,0,NA,677,688
2,NA,3,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,2,1,714,723
1,NA,1,NA,NA,NA
1,NA,1,1,696,677
1,NA,0,NA,NA,NA
1,NA,2,1,677,734
2,NA,0,NA,NA,NA
3,NA,1,NA,700,749
1,NA,1,NA,702,723
1,NA,0,NA,715,699
2,NA,0,NA,NA,NA
2,NA,1,NA,682,681
2,NA,0,NA,584,631
2,NA,0,0,715,673
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,758,782
1,NA,1,1,487,528
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,1,NA,687,688
2,NA,0,0,NA,NA
1,NA,0,NA,612,695
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,3,NA,NA,NA
1,NA,3,NA,666,672
1,NA,0,1,NA,NA
2,NA,0,0,NA,NA
1,NA,0,NA,652,699
1,NA,0,0,677,656
2,NA,0,0,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
4,NA,0,NA,NA,NA
2,NA,0,NA,650,635
1,NA,1,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,1,1,692,676
2,NA,1,NA,NA,NA
4,NA,1,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,0,NA,NA
NA,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,681,778
2,NA,0,NA,695,671
3,NA,1,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,575,653
2,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,1,0,NA,NA
1,NA,0,NA,678,708
1,NA,0,0,672,750
2,NA,0,NA,NA,NA
5,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
2,NA,2,0,659,657
1,NA,1,1,758,836
1,NA,0,1,709,713
1,NA,0,1,672,707
2,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,717,732
1,NA,0,1,NA,NA
1,NA,0,NA,785,726
1,NA,0,NA,688,681
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,741,714
2,NA,3,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
NA,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
1,NA,1,1,744,749
NA,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,662,696
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,669,699
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,731,778
1,NA,0,1,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,487,661
1,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,1,699,694
1,NA,0,NA,487,528
1,NA,0,NA,NA,NA
1,NA,0,NA,699,722
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,3,NA,695,728
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
3,NA,0,NA,NA,NA
2,NA,0,0,650,676
1,NA,1,1,821,761
2,NA,0,NA,NA,NA
1,3,0,1,685,755
2,NA,0,1,656,684
1,NA,0,0,671,618
1,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,2,0,1,687,715
1,1,4,1,NA,NA
1,1,2,NA,NA,NA
1,2,0,NA,NA,NA
1,1,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,1,1,NA,709,750
1,2,0,1,684,761
1,2,0,1,NA,NA
2,NA,0,NA,NA,NA
1,1,4,1,NA,NA
1,3,0,1,732,736
1,NA,0,NA,NA,NA
1,1,1,1,709,718
1,2,0,1,NA,NA
1,1,1,NA,NA,NA
1,1,3,0,525,693
1,1,4,NA,NA,NA
1,NA,0,NA,749,726
2,NA,0,1,NA,NA
1,NA,0,1,696,778
1,NA,0,0,663,719
1,2,0,1,NA,NA
1,NA,2,1,686,682
4,NA,2,NA,NA,NA
1,NA,0,1,671,725
2,NA,0,NA,661,676
2,NA,2,0,669,699
2,NA,0,NA,NA,NA
2,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
1,NA,1,1,NA,NA
2,NA,0,1,NA,NA
1,NA,0,0,NA,NA
1,NA,0,NA,619,638
1,NA,1,NA,NA,NA
1,NA,1,0,725,683
2,NA,0,NA,679,672
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,NA,674,745
NA,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,1,670,631
2,NA,0,1,679,640
2,NA,0,NA,NA,NA
2,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
NA,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,2,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,1,2,0,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
1,NA,3,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
3,NA,1,NA,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,0,NA,NA
2,NA,1,1,758,753
2,1,1,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,3,NA,NA,NA
2,NA,0,1,NA,NA
2,2,0,NA,NA,NA
2,NA,0,NA,670,528
1,NA,0,1,678,692
1,NA,0,NA,NA,NA
2,NA,0,0,658,631
2,NA,0,1,694,622
1,NA,0,1,740,760
1,NA,2,NA,720,836
2,NA,0,NA,NA,NA
NA,NA,0,NA,NA,NA
1,NA,0,NA,594,669
2,NA,0,NA,NA,NA
2,NA,1,NA,706,687
2,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,690,719
2,NA,1,NA,NA,NA
2,NA,1,1,NA,NA
NA,NA,0,NA,NA,NA
1,NA,1,0,NA,NA
1,NA,1,1,632,704
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
1,NA,1,NA,709,683
2,NA,0,NA,672,624
2,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,1,533,627
2,NA,1,NA,676,645
2,NA,0,NA,NA,NA
2,NA,0,0,719,707
1,NA,1,NA,702,663
2,NA,0,NA,688,673
1,NA,0,NA,742,714
1,NA,1,0,699,708
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,NA,734,739
2,NA,1,NA,NA,NA
2,NA,0,NA,662,633
1,2,0,0,717,712
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,701,701
1,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,NA,652,718
