"year","state","county","rep","dem","other"
2012,"oklahoma","carter",12213,4907,0
2012,"oklahoma","love",2436,1034,0
2012,"oklahoma","harmon",659,264,0
2012,"oklahoma","grady",14818,4780,0
2012,"oklahoma","seminole",4852,2597,0
2012,"oklahoma","bryan",9188,3533,0
2012,"oklahoma","washita",3482,821,0
2012,"oklahoma","mayes",9634,4822,0
2012,"oklahoma","latimer",2620,1169,0
2012,"oklahoma","grant",1674,393,0
2012,"oklahoma","wagoner",20848,7773,0
2012,"oklahoma","osage",11218,6695,0
2012,"oklahoma","coal",1709,648,0
2012,"oklahoma","okmulgee",7712,5416,0
2012,"oklahoma","johnston",2644,1134,0
2012,"oklahoma","garvin",6922,2556,0
2012,"oklahoma","cimarron",1082,115,0
2012,"oklahoma","caddo",5660,3151,0
2012,"oklahoma","rogers",27531,9146,0
2012,"oklahoma","pottawatomie",16240,7182,0
2012,"oklahoma","pontotoc",8921,3934,0
2012,"oklahoma","cotton",1796,657,0
2012,"oklahoma","roger mills",1402,272,0
2012,"oklahoma","pawnee",4228,1813,0
2012,"oklahoma","cherokee",8151,6137,0
2012,"oklahoma","payne",16467,9193,0
2012,"oklahoma","washington",15667,5532,0
2012,"oklahoma","hughes",2836,1370,0
2012,"oklahoma","choctaw",3572,1494,0
2012,"oklahoma","beaver",2057,243,0
2012,"oklahoma","kingfisher",4510,844,0
2012,"oklahoma","comanche",17657,12517,0
2012,"oklahoma","tillman",1813,906,0
2012,"oklahoma","marshall",3744,1396,0
2012,"oklahoma","leflore",11172,4658,0
2012,"oklahoma","adair",4362,2110,0
2012,"oklahoma","murray",3606,1540,0
2012,"oklahoma","sequoyah",9573,4193,0
2012,"oklahoma","mcclain",11108,3191,0
2012,"oklahoma","mccurtain",7633,2440,0
2012,"oregon","yamhill",21711,18906,1133
2012,"oregon","lane",60979,99891,5306
2012,"oregon","sherman",677,317,25
2012,"oregon","harney",2599,829,107
2012,"oregon","morrow",2524,1189,125
2012,"oregon","wallowa",2796,1252,104
2012,"oregon","lincoln",8623,13277,712
2012,"oregon","jackson",46974,42341,2640
2012,"oregon","douglas",30588,17032,1442
2012,"oregon","columbia",10645,11843,810
2012,"oregon","union",7608,3943,354
2012,"oregon","jefferson",4576,3238,164
2012,"oregon","linn",28482,19893,1612
2012,"oregon","wheeler",542,262,37
2012,"oregon","tillamook",5670,6249,427
2012,"oregon","baker",5692,2364,295
2012,"oregon","marion",58435,54337,2747
2012,"oregon","josephine",23636,14929,1114
2012,"oregon","benton",14922,27662,1678
2012,"oregon","lake",2801,769,106
2012,"oregon","grant",2848,834,96
2012,"oregon","curry",6577,4611,341
2012,"oregon","coos",14398,12628,900
2012,"oregon","clatsop",7101,9616,489
2012,"oregon","polk",17377,15761,858
2012,"oregon","crook",6769,3081,259
2012,"oregon","washington",86551,124431,5491
2012,"oregon","gilliam",637,371,36
2012,"oregon","wasco",5152,5066,332
2012,"oregon","multnomah",73306,265938,11708
2012,"oregon","malheur",6751,2701,259
2012,"oregon","hood river",3400,5977,285
2012,"oregon","deschutes",40670,34985,1786
2012,"oregon","umatilla",15425,8499,699
2012,"oregon","klamath",18654,8140,736
2012,"oregon","clackamas",87647,94159,4006
2012,"pennsylvania","crawford",19497,13024,568
2012,"pennsylvania","bradford",13827,8291,383
2012,"pennsylvania","pike",12713,10170,281
2012,"pennsylvania","dauphin",56838,64209,1578
2012,"pennsylvania","cameron",1264,677,26
2012,"pennsylvania","wyoming",6189,4812,213
2012,"pennsylvania","monroe",25100,33431,781
2012,"pennsylvania","huntingdon",11953,5383,251
2012,"pennsylvania","mifflin",11893,4259,159
2012,"pennsylvania","schuylkill",32156,24453,896
2012,"pennsylvania","greene",7985,5564,177
2012,"pennsylvania","butler",59416,28385,1123
2012,"pennsylvania","forest",1381,894,33
2012,"pennsylvania","wayne",12531,8138,297
2012,"pennsylvania","northampton",59242,65014,1627
2012,"pennsylvania","mercer",24304,23082,679
2012,"pennsylvania","northumberland",18516,12392,604
2012,"pennsylvania","carbon",12710,11040,482
2012,"pennsylvania","cambria",33464,23181,1073
2012,"pennsylvania","lehigh",66091,77029,1802
2012,"pennsylvania","columbia",13445,10424,436
2012,"pennsylvania","union",9863,6063,261
2012,"pennsylvania","susquehanna",10735,6891,304
2012,"pennsylvania","jefferson",12288,4535,249
2012,"pennsylvania","lancaster",129364,87108,3205
2012,"pennsylvania","somerset",23935,9420,520
2012,"pennsylvania","indiana",21187,14403,590
2012,"pennsylvania","warren",9415,6768,279
2012,"pennsylvania","lycoming",30490,15104,620
2012,"pennsylvania","adams",26490,14893,590
2012,"pennsylvania","delaware",105270,164805,2778
2012,"pennsylvania","elk",7099,5144,182
2012,"pennsylvania","lawrence",20915,17427,474
2012,"pennsylvania","juniata",6821,2533,126
2012,"pennsylvania","luzerne",57969,63974,1798
2012,"pennsylvania","tioga",10599,5053,291
2012,"pennsylvania","perry",12511,5430,299
2012,"pennsylvania","lebanon",34010,18975,786
2012,"pennsylvania","franklin",43072,18910,820
2012,"pennsylvania","clinton",6941,5503,219
2012,"pennsylvania","berks",80857,79895,2501
2012,"pennsylvania","fulton",4780,1297,71
2012,"pennsylvania","bucks",155876,159598,3933
2012,"pennsylvania","bedford",16509,4730,205
2012,"pennsylvania","philadelphia",91840,557024,4734
2012,"pennsylvania","centre",33697,33677,1427
2012,"pennsylvania","sullivan",1859,1028,47
2012,"pennsylvania","blair",31500,15516,615
2012,"pennsylvania","york",111576,72126,2692
2012,"pennsylvania","mckean",9494,5260,260
2012,"pennsylvania","washington",50455,38503,1120
2012,"pennsylvania","beaver",42118,36833,1064
2012,"pennsylvania","allegheny",259304,348151,7216
2012,"pennsylvania","fayette",25845,21841,510
2012,"pennsylvania","snyder",10050,4672,240
2012,"pennsylvania","montour",4636,3026,125
2012,"pennsylvania","montgomery",169903,227561,4323
2012,"pennsylvania","armstrong",19231,8694,397
2012,"pennsylvania","potter",5199,1892,114
2012,"pennsylvania","lackawanna",34730,61309,1077
2012,"pennsylvania","erie",46102,65136,1494
2012,"pennsylvania","clearfield",20303,11093,498
2012,"pennsylvania","venango",12928,7469,378
2012,"pennsylvania","clarion",10228,4731,268
2012,"pennsylvania","chester",123280,122232,2783
2012,"pennsylvania","westmoreland",103429,63380,1900
2012,"pennsylvania","cumberland",64365,43983,1616
2012,"rhode island","kent",30786,44966,1495
2012,"rhode island","providence",74344,156022,3726
2012,"rhode island","washington",24666,34904,1363
2012,"rhode island","newport",16343,23507,695
2012,"rhode island","bristol",9216,14943,404
2012,"south carolina","florence",28825,28508,544
2012,"south carolina","clarendon",6890,8967,128
2012,"south carolina","aiken",41157,23953,939
2012,"south carolina","oconee",21573,8537,503
2012,"south carolina","dillon",5477,7623,86
2012,"south carolina","greenwood",16290,11884,351
2012,"south carolina","calhoun",3705,4043,82
2012,"south carolina","beaufort",42580,29775,760
2012,"south carolina","orangeburg",11888,30454,295
2012,"south carolina","newberry",9218,6891,178
2012,"south carolina","mccormick",2460,2637,40
2012,"south carolina","abbeville",5923,4507,147
2012,"south carolina","union",6566,5748,161
2012,"south carolina","lancaster",19273,13345,392
2012,"south carolina","charleston",77248,81027,2579
2012,"south carolina","williamsburg",4819,11318,145
2012,"south carolina","lee",2829,5972,97
2012,"south carolina","greenville",120514,67378,3390
2012,"south carolina","edgefield",6511,4965,107
2012,"south carolina","berkeley",35764,24239,1108
2012,"south carolina","fairfield",3996,7743,119
2012,"south carolina","allendale",894,3335,28
2012,"south carolina","kershaw",15846,10821,359
2012,"south carolina","marion",5114,9518,134
2012,"south carolina","darlington",14429,15452,259
2012,"south carolina","chesterfield",8488,7942,146
2012,"south carolina","laurens",14726,10297,350
2012,"south carolina","dorchester",32469,23390,876
2012,"south carolina","hampton",3310,5814,60
2012,"south carolina","horry",66653,36620,1311
2012,"south carolina","pickens",33385,11122,915
2012,"south carolina","marlboro",4010,7554,93
2012,"south carolina","colleton",8439,8470,168
2012,"south carolina","lexington",76392,34007,1805
2012,"south carolina","cherokee",13306,7219,228
2012,"south carolina","anderson",48493,22315,1093
2012,"south carolina","york",59149,38757,1522
2012,"south carolina","barnwell",4655,5182,76
2012,"south carolina","bamberg",2190,4600,64
2012,"south carolina","georgetown",16476,14119,275
2012,"south carolina","sumter",19266,27550,445
2012,"south carolina","spartanburg",65951,40920,1456
2012,"south carolina","jasper",4169,5727,95
2012,"south carolina","saluda",5130,3322,101
2012,"south carolina","chester",6336,7839,149
2012,"south carolina","richland",46725,94350,1941
2012,"south dakota","perkins",1205,319,66
2012,"south dakota","pennington",28229,15122,1107
2012,"south dakota","davison",4754,3042,172
2012,"south dakota","hamlin",1803,921,69
2012,"south dakota","butte",3068,1000,133
2012,"south dakota","roberts",1883,2302,71
2012,"south dakota","turner",2715,1411,84
2012,"south dakota","moody",1535,1429,69
2012,"south dakota","day",1320,1497,56
2012,"south dakota","bennett",626,548,29
2012,"south dakota","fall river",2256,1137,118
2012,"south dakota","beadle",4230,2881,152
2012,"south dakota","sanborn",688,389,38
2012,"south dakota","lincoln",13611,7982,359
2012,"south dakota","jackson",661,426,19
2012,"south dakota","buffalo",166,472,3
2012,"south dakota","yankton",5463,4208,253
2012,"south dakota","custer",3062,1335,123
2012,"south dakota","clay",2146,2955,132
2012,"south dakota","clark",1067,713,41
2012,"south dakota","jones",490,108,11
2012,"south dakota","douglas",1334,332,24
2012,"south dakota","corson",515,647,37
2012,"south dakota","union",4698,2782,116
2012,"south dakota","haakon",940,138,14
2012,"south dakota","sully",611,186,19
2012,"south dakota","faulk",765,331,31
2012,"south dakota","kingsbury",1451,1092,65
2012,"south dakota","dewey",663,1207,25
2012,"south dakota","brown",8320,7249,497
2012,"south dakota","shannon",188,2922,20
2012,"south dakota","minnehaha",40330,34668,1567
2012,"south dakota","edmunds",1264,622,50
2012,"south dakota","codington",6696,4588,240
2012,"south dakota","lawrence",7025,3973,361
2012,"south dakota","spink",1670,1300,71
2012,"south dakota","stanley",1063,435,42
2012,"south dakota","lake",3419,2724,142
2012,"south dakota","grant",2034,1493,79
2012,"south dakota","aurora",804,556,40
2012,"south dakota","harding",638,82,19
2012,"south dakota","meade",7560,2928,323
2012,"south dakota","mccook",1655,905,53
2012,"south dakota","todd",498,1976,23
2012,"south dakota","jerauld",538,452,16
2012,"south dakota","deuel",1175,941,55
2012,"south dakota","bon homme",1830,1167,77
2012,"south dakota","ziebach",314,439,8
2012,"south dakota","brookings",6219,5826,353
2012,"south dakota","hand",1242,575,31
2012,"south dakota","mellette",381,375,13
2012,"south dakota","hughes",5219,2786,150
2012,"south dakota","mcpherson",921,272,22
2012,"south dakota","hyde",531,189,13
2012,"south dakota","charles mix",2229,1482,51
2012,"south dakota","campbell",616,153,18
2012,"south dakota","miner",636,479,25
2012,"south dakota","marshall",889,1061,37
2012,"south dakota","brule",1499,824,56
2012,"south dakota","potter",1029,339,13
2012,"south dakota","tripp",1905,737,49
2012,"south dakota","hanson",1627,760,29
2012,"south dakota","gregory",1507,599,45
2012,"south dakota","walworth",1731,671,60
2012,"south dakota","lyman",933,605,31
2012,"south dakota","hutchinson",2451,923,51
2012,"tennessee","wilson",36076,14669,692
2012,"tennessee","gibson",12883,6564,220
2012,"tennessee","cocke",8459,2804,187
2012,"tennessee","morgan",4668,1722,110
2012,"tennessee","williamson",68090,24328,1188
2012,"tennessee","shelby",135536,232201,3012
2012,"tennessee","monroe",11717,4368,235
2012,"tennessee","houston",1579,1400,48
2012,"tennessee","mcminn",12958,4603,257
2012,"tennessee","greene",17234,6216,487
2012,"tennessee","obion",8814,3320,162
2012,"tennessee","lincoln",9791,3283,175
2012,"tennessee","jackson",2380,1736,62
2012,"tennessee","haywood",2960,4567,40
2012,"tennessee","dekalb",4134,2168,104
2012,"tennessee","cannon",3308,1560,100
2012,"tennessee","wayne",4251,1163,70
2012,"tennessee","moore",2053,705,41
2012,"tennessee","roane",14719,6014,348
2012,"tennessee","clay",1747,1037,36
2012,"tennessee","cheatham",10266,4656,255
2012,"tennessee","stewart",2963,2069,83
2012,"tennessee","sevier",25979,7415,462
2012,"tennessee","hardeman",4864,5479,92
2012,"tennessee","fentress",5240,1559,91
2012,"tennessee","union",4278,1474,68
2012,"tennessee","rutherford",60829,36400,1587
2012,"tennessee","weakley",8601,3547,184
2012,"tennessee","tipton",16395,7020,267
2012,"tennessee","sumner",45979,18571,784
2012,"tennessee","robertson",17641,8289,355
2012,"tennessee","jefferson",13037,4230,298
2012,"tennessee","hamilton",79877,58794,3649
2012,"tennessee","carroll",7219,3475,151
2012,"tennessee","warren",8007,4748,253
2012,"tennessee","macon",5259,1552,93
2012,"tennessee","coffee",13013,5865,364
2012,"tennessee","hancock",1527,475,44
2012,"tennessee","lewis",3116,1445,130
2012,"tennessee","giles",6914,3759,124
2012,"tennessee","dyer",9921,3757,122
2012,"tennessee","grundy",2502,1637,78
2012,"tennessee","carter",15496,4786,325
2012,"tennessee","marion",6268,3952,184
2012,"tennessee","knox",106411,57594,3325
2012,"tennessee","lawrence",10770,4237,212
2012,"tennessee","white",6192,2793,148
2012,"tennessee","meigs",2728,1163,67
2012,"tennessee","crockett",3782,1669,46
2012,"tennessee","claiborne",7617,2433,128
2012,"tennessee","benton",3850,2255,118
2012,"tennessee","lake",1163,884,40
2012,"tennessee","hawkins",14376,5086,327
2012,"tennessee","perry",1578,992,51
2012,"tennessee","hickman",4756,2693,146
2012,"tennessee","franklin",10252,5594,253
2012,"tennessee","bedford",10026,4207,200
2012,"tennessee","loudon",16701,5057,308
2012,"tennessee","polk",4108,1856,95
2012,"tennessee","van buren",1384,875,39
2012,"tennessee","scott",5117,1452,99
2012,"tennessee","johnson",4611,1483,100
2012,"tennessee","humphreys",3829,2904,127
2012,"tennessee","smith",4492,2467,122
2012,"tennessee","lauderdale",4616,4010,62
2012,"tennessee","sullivan",43528,15303,1002
2012,"tennessee","sequatchie",3541,1488,112
2012,"tennessee","davidson",94464,138899,4009
2012,"tennessee","anderson",18941,10112,568
2012,"tennessee","trousdale",1610,1238,53
2012,"tennessee","washington",32787,14318,898
2012,"tennessee","henry",8187,4337,207
2012,"tennessee","hardin",7886,2467,142
2012,"tennessee","bledsoe",3022,1267,70
2012,"tennessee","unicoi",5028,1909,141
2012,"tennessee","hamblen",14515,5229,276
2012,"tennessee","dickson",11287,6228,306
2012,"tennessee","rhea",7793,2625,160
2012,"tennessee","pickett",1707,711,28
2012,"tennessee","maury",20698,11819,472
2012,"tennessee","fayette",12682,6683,197
2012,"tennessee","campbell",8602,3327,168
2012,"tennessee","bradley",27417,8035,504
2012,"tennessee","marshall",6823,3722,184
2012,"tennessee","decatur",2873,1302,73
2012,"tennessee","putnam",17242,7793,444
2012,"tennessee","montgomery",30159,24349,916
2012,"tennessee","madison",21989,18360,342
2012,"tennessee","grainger",5469,1668,113
2012,"tennessee","blount",35417,12925,858
2012,"tennessee","overton",4772,2802,83
2012,"tennessee","mcnairy",7010,2643,156
2012,"tennessee","henderson",7418,2516,117
2012,"tennessee","chester",4672,1622,102
2012,"tennessee","cumberland",18651,6260,333
2012,"texas","wilson",12205,4819,162
2012,"texas","kent",334,66,4
2012,"texas","karnes",2823,1324,33
2012,"texas","willacy",1415,3595,48
2012,"texas","parmer",2005,528,12
2012,"texas","hemphill",1298,192,19
2012,"texas","burleson",4671,1705,79
2012,"texas","fort bend",116028,101043,2179
2012,"texas","hays",31577,25448,1783
2012,"texas","garza",1262,276,18
2012,"texas","terry",2602,1059,46
2012,"texas","starr",1540,10248,71
2012,"texas","edwards",641,232,10
2012,"texas","roberts",408,25,6
2012,"texas","lynn",1377,464,11
2012,"texas","de witt",5114,1463,47
2012,"texas","stephens",2891,475,41
2012,"texas","refugio",1659,998,16
2012,"texas","jim wells",4595,6492,76
2012,"texas","atascosa",7451,5128,125
