Year,CountryAbb,CountryName,idealpoint,PctAgreeUS,PctAgreeRUSSIA
2011,LAO,Laos,-0.9159615,0.1333333,0.75
2012,LAO,Laos,-0.8499707,0.1515152,0.6969697
1977,DRV,Vietnam,-1.198464,0.1875,0.8769231
1978,DRV,Vietnam,-1.150118,0.1604938,0.8915663
1979,DRV,Vietnam,-1.287966,0.1428571,0.8888889
1980,DRV,Vietnam,-1.498934,0.08988764,0.9550562
1981,DRV,Vietnam,-1.773914,0.05785124,0.9672131
1982,DRV,Vietnam,-1.799405,0.08163265,0.952381
1983,DRV,Vietnam,-1.812434,0.08633094,0.9352518
1984,DRV,Vietnam,-1.734439,0.04827586,0.937931
1985,DRV,Vietnam,-1.783105,0.06382979,0.9642857
1986,DRV,Vietnam,-1.744776,0.04861111,0.9305556
1987,DRV,Vietnam,-1.528288,0.07971014,0.9857143
1988,DRV,Vietnam,-1.540357,0.07575758,0.9545455
1989,DRV,Vietnam,-1.332631,0.07079646,0.9911504
1990,DRV,Vietnam,-1.285634,0.1084337,0.939759
1991,DRV,Vietnam,-1.25483,0.08571429,0.5362319
1992,DRV,Vietnam,-1.331054,0.06944444,0.4166667
1993,DRV,Vietnam,-1.465013,0.06349206,0.3333333
1994,DRV,Vietnam,-1.517238,0.1639344,0.4262295
1995,DRV,Vietnam,-1.515523,0.1216216,0.472973
1996,DRV,Vietnam,-1.44918,0.1515152,0.5846154
1997,DRV,Vietnam,-1.492328,0.08196721,0.5901639
1998,DRV,Vietnam,-1.443313,0.09433962,0.6538462
1999,DRV,Vietnam,-1.478185,0.08333333,0.6333333
2000,DRV,Vietnam,-1.401433,0.1612903,0.7419355
2001,DRV,Vietnam,-1.428552,0.08333333,0.75
2002,DRV,Vietnam,-1.415758,0.05970149,0.7538462
2003,DRV,Vietnam,-1.462958,0.09859155,0.7746479
2004,DRV,Vietnam,-1.496571,0.03076923,0.7538462
2005,DRV,Vietnam,-1.490356,0.06153846,0.7692308
2006,DRV,Vietnam,-1.523497,0.07142857,0.8214286
2007,DRV,Vietnam,-1.3983,0.05405405,0.7808219
2008,DRV,Vietnam,-1.377448,0.05970149,0.7761194
2009,DRV,Vietnam,-1.334864,0.078125,0.78125
2010,DRV,Vietnam,-1.351229,0.109375,0.7846154
2011,DRV,Vietnam,-1.284123,0.15625,0.78125
2012,DRV,Vietnam,-1.265572,0.1641791,0.7014925
1957,MAL,Malaysia,0.5177096,0.6470588,0.3529412
1958,MAL,Malaysia,0.5104084,0.7575758,0.4545455
1959,MAL,Malaysia,0.3907554,0.537037,0.5
1960,MAL,Malaysia,0.226337,0.4854369,0.4854369
1961,MAL,Malaysia,0.4785874,0.5833333,0.3424658
1962,MAL,Malaysia,0.5168641,0.5,0.3913043
1963,MAL,Malaysia,0.6149925,0.5483871,0.3870968
1965,MAL,Malaysia,0.5018582,0.425,0.55
1966,MAL,Malaysia,0.7607374,0.4347826,0.3913043
1967,MAL,Malaysia,0.1407574,0.3090909,0.6
1968,MAL,Malaysia,0.4995752,0.3529412,0.3529412
1969,MAL,Malaysia,0.420253,0.372093,0.5454545
1970,MAL,Malaysia,0.1248318,0.3880597,0.5820896
1971,MAL,Malaysia,-0.1538685,0.4,0.6465517
1972,MAL,Malaysia,-0.1523599,0.3265306,0.5656566
1973,MAL,Malaysia,0.003516714,0.3,0.6333333
1974,MAL,Malaysia,0.1238961,0.3972603,0.630137
1975,MAL,Malaysia,-0.0286584,0.2463768,0.6521739
1976,MAL,Malaysia,-0.09356513,0.2470588,0.7011494
1977,MAL,Malaysia,-0.06102424,0.3666667,0.6043956
1978,MAL,Malaysia,-0.163702,0.3870968,0.5793651
1979,MAL,Malaysia,-0.1318275,0.3140496,0.6147541
1980,MAL,Malaysia,-0.1333644,0.2352941,0.6568627
1981,MAL,Malaysia,-0.1529571,0.1729323,0.7014925
1982,MAL,Malaysia,-0.1171942,0.1455696,0.7088608
1983,MAL,Malaysia,-0.2276114,0.1543624,0.7449664
1984,MAL,Malaysia,-0.2889904,0.1081081,0.8040541
1985,MAL,Malaysia,-0.215927,0.1666667,0.7516779
1986,MAL,Malaysia,-0.365786,0.1533333,0.8322148
1987,MAL,Malaysia,-0.3837723,0.1357143,0.9361702
1988,MAL,Malaysia,-0.4297506,0.09848485,0.9541985
1989,MAL,Malaysia,-0.571,0.08849558,0.9557522
1990,MAL,Malaysia,-0.6958706,0.1428571,0.9404762
1991,MAL,Malaysia,-1.001068,0.09722222,0.5352113
1992,MAL,Malaysia,-1.0762,0.1232877,0.4246575
1993,MAL,Malaysia,-1.106962,0.15625,0.359375
1994,MAL,Malaysia,-0.9333208,0.2727273,0.469697
1995,MAL,Malaysia,-0.8124469,0.2098765,0.5061728
1996,MAL,Malaysia,-0.7678076,0.2567568,0.630137
1997,MAL,Malaysia,-0.7227381,0.2173913,0.6521739
1998,MAL,Malaysia,-0.7017869,0.2131148,0.6666667
1999,MAL,Malaysia,-0.7071808,0.2058824,0.6617647
2000,MAL,Malaysia,-0.7244582,0.2089552,0.7424242
2001,MAL,Malaysia,-0.8457798,0.1212121,0.7538462
2002,MAL,Malaysia,-0.8040641,0.1111111,0.7428571
2003,MAL,Malaysia,-0.916198,0.1184211,0.75
2004,MAL,Malaysia,-0.8613188,0.07042254,0.7285714
2005,MAL,Malaysia,-1.065056,0.08219178,0.739726
2006,MAL,Malaysia,-0.8519772,0.1034483,0.7586207
2007,MAL,Malaysia,-1.03705,0.05194805,0.75
2008,MAL,Malaysia,-0.9649293,0.08450704,0.7042254
2009,MAL,Malaysia,-1.063084,0.08955224,0.7164179
2010,MAL,Malaysia,-1.12277,0.1515152,0.761194
2011,MAL,Malaysia,-0.921594,0.1846154,0.7076923
2012,MAL,Malaysia,-0.9116076,0.1911765,0.6764706
1965,SIN,Singapore,-0.5277067,0.3043478,0.8695652
1966,SIN,Singapore,-0.4974027,0.1914894,0.6382979
1967,SIN,Singapore,-0.2174699,0.2391304,0.6304348
1968,SIN,Singapore,-0.03332622,0.2156863,0.4901961
1969,SIN,Singapore,0.1438628,0.3513514,0.5526316
1970,SIN,Singapore,0.1955655,0.34375,0.46875
1971,SIN,Singapore,0.2518359,0.4491525,0.5462185
1972,SIN,Singapore,0.3355554,0.4042553,0.5052632
1973,SIN,Singapore,0.2230406,0.3,0.6111111
1974,SIN,Singapore,0.2721412,0.3661972,0.6056338
1975,SIN,Singapore,0.2235303,0.2575758,0.6212121
1976,SIN,Singapore,0.09747124,0.2345679,0.686747
1977,SIN,Singapore,0.1488124,0.3595506,0.6
1978,SIN,Singapore,0.2351363,0.4016393,0.5403226
1979,SIN,Singapore,0.312782,0.3135593,0.5546218
1980,SIN,Singapore,0.2645753,0.2525253,0.5858586
1981,SIN,Singapore,0.2042718,0.2,0.6446281
1982,SIN,Singapore,0.2010263,0.1554054,0.6418919
1983,SIN,Singapore,0.03870951,0.1549296,0.6971831
1984,SIN,Singapore,-0.1083108,0.1079137,0.7482014
1985,SIN,Singapore,-0.1177365,0.1764706,0.7333333
1986,SIN,Singapore,-0.06700032,0.1555556,0.7910448
1987,SIN,Singapore,-0.04416714,0.1439394,0.9097744
1988,SIN,Singapore,-0.1124871,0.1031746,0.9285714
1989,SIN,Singapore,-0.2275595,0.1,0.9272727
1990,SIN,Singapore,-0.3141256,0.1547619,0.9285714
1991,SIN,Singapore,-0.4403756,0.1527778,0.6056338
1992,SIN,Singapore,-0.3182376,0.1917808,0.5479452
1993,SIN,Singapore,-0.3169084,0.1875,0.46875
1994,SIN,Singapore,-0.3636248,0.2794118,0.5
1995,SIN,Singapore,-0.3818131,0.2222222,0.5555556
1996,SIN,Singapore,-0.4389735,0.2567568,0.6164384
1997,SIN,Singapore,-0.504592,0.2028986,0.6376812
1998,SIN,Singapore,-0.346516,0.1967213,0.6
1999,SIN,Singapore,-0.3903363,0.1940299,0.6268657
2000,SIN,Singapore,-0.2519029,0.238806,0.6515152
2001,SIN,Singapore,-0.2971717,0.1492537,0.7121212
2002,SIN,Singapore,-0.208573,0.1111111,0.6714286
2003,SIN,Singapore,-0.2094578,0.1315789,0.6973684
2004,SIN,Singapore,-0.2037999,0.08571429,0.6956522
2005,SIN,Singapore,-0.3164883,0.09589041,0.6986301
2006,SIN,Singapore,-0.2653881,0.09195402,0.7011494
2007,SIN,Singapore,-0.2675725,0.06493506,0.6710526
2008,SIN,Singapore,-0.3644226,0.08333333,0.6666667
2009,SIN,Singapore,-0.4339343,0.1044776,0.6716418
2010,SIN,Singapore,-0.477443,0.1363636,0.7014925
2011,SIN,Singapore,-0.6304994,0.1846154,0.7384615
2012,SIN,Singapore,-0.5209186,0.1911765,0.6617647
1984,BRU,Brunei,-0.1937779,0.1164384,0.7671233
1985,BRU,Brunei,-0.2481693,0.1517241,0.7569444
1986,BRU,Brunei,-0.2732049,0.1496599,0.8082192
1987,BRU,Brunei,-0.3471441,0.1240876,0.9202899
1988,BRU,Brunei,-0.449025,0.09160305,0.9384615
1989,BRU,Brunei,-0.4690974,0.0990991,0.9369369
1990,BRU,Brunei,-0.5793339,0.1445783,0.9518072
1991,BRU,Brunei,-0.7885861,0.1126761,0.5571429
1992,BRU,Brunei,-0.8570477,0.125,0.4444444
1993,BRU,Brunei,-0.9122768,0.1269841,0.3809524
1994,BRU,Brunei,-0.8743812,0.2575758,0.4242424
1995,BRU,Brunei,-0.9370931,0.2098765,0.4814815
1996,BRU,Brunei,-0.8317977,0.2567568,0.6027397
1997,BRU,Brunei,-0.6842922,0.2173913,0.6231884
1998,BRU,Brunei,-0.7788447,0.2131148,0.65
1999,BRU,Brunei,-0.8420878,0.1969697,0.6060606
2000,BRU,Brunei,-0.8657031,0.1791045,0.7424242
2001,BRU,Brunei,-0.9543975,0.1230769,0.75
2002,BRU,Brunei,-0.8646743,0.1111111,0.7428571
2003,BRU,Brunei,-1.039646,0.1052632,0.7368421
2004,BRU,Brunei,-0.8663256,0.09859155,0.7428571
2005,BRU,Brunei,-0.9510238,0.09589041,0.739726
2006,BRU,Brunei,-0.9513098,0.08139535,0.7790698
2007,BRU,Brunei,-0.7656362,0.06493506,0.7105263
2008,BRU,Brunei,-0.6975558,0.09722222,0.7083333
2009,BRU,Brunei,-0.8768923,0.08955224,0.7014925
2010,BRU,Brunei,-0.9350012,0.1515152,0.7462687
2011,BRU,Brunei,-0.9884201,0.15625,0.75
2012,BRU,Brunei,-0.9570837,0.1911765,0.6911765
1946,PHI,Philippines,0.9298718,0.7,0.3
1947,PHI,Philippines,0.710869,0.6764706,0.4117647
1948,PHI,Philippines,0.6166205,0.5242718,0.2941176
1949,PHI,Philippines,0.5296146,0.4761905,0.4285714
1950,PHI,Philippines,0.6032241,0.7169811,0.2692308
1951,PHI,Philippines,0.5202657,0.4,0.48
1952,PHI,Philippines,0.5154892,0.5102041,0.3469388
1953,PHI,Philippines,0.373929,0.44,0.72
1954,PHI,Philippines,0.3051896,0.5172414,0.6206897
1955,PHI,Philippines,0.5073018,0.7037037,0.4074074
1956,PHI,Philippines,0.7686537,0.8983051,0.2542373
1957,PHI,Philippines,0.8787032,0.7741935,0.2580645
1958,PHI,Philippines,0.9069669,0.8484848,0.3939394
1959,PHI,Philippines,0.6309737,0.6296296,0.4814815
1960,PHI,Philippines,0.9137073,0.7272727,0.3030303
1961,PHI,Philippines,0.7129759,0.5890411,0.2702703
1962,PHI,Philippines,0.5066869,0.5652174,0.4347826
1963,PHI,Philippines,0.5634357,0.5172414,0.3793103
1965,PHI,Philippines,0.6287479,0.5,0.55
1966,PHI,Philippines,0.6649445,0.52,0.46
1967,PHI,Philippines,0.7522497,0.5614035,0.5087719
1968,PHI,Philippines,0.5180688,0.4313725,0.4117647
1969,PHI,Philippines,0.4698045,0.452381,0.4883721
1970,PHI,Philippines,0.4368266,0.4477612,0.4328358
1971,PHI,Philippines,0.4592527,0.537037,0.5688073
1972,PHI,Philippines,0.4948337,0.4591837,0.5252525
1973,PHI,Philippines,0.2806019,0.2988506,0.6091954
1974,PHI,Philippines,0.2818101,0.369863,0.6164384
1975,PHI,Philippines,0.2107977,0.2898551,0.6231884
1976,PHI,Philippines,-0.01674338,0.2235294,0.7011494
1977,PHI,Philippines,0.02356951,0.3595506,0.6111111
1978,PHI,Philippines,-0.002472224,0.3870968,0.5714286
1979,PHI,Philippines,-0.04434573,0.2892562,0.6229508
1980,PHI,Philippines,-0.03901248,0.2330097,0.6504854
1981,PHI,Philippines,-0.1956316,0.1893939,0.7293233
1982,PHI,Philippines,0.08737851,0.1592357,0.6687898
1983,PHI,Philippines,0.1807714,0.1836735,0.6598639
1984,PHI,Philippines,-0.05460313,0.1197183,0.7676056
1985,PHI,Philippines,-0.1249419,0.1798561,0.7391304
1986,PHI,Philippines,-0.2444245,0.16,0.8456376
1987,PHI,Philippines,-0.2919738,0.115942,0.9565217
1988,PHI,Philippines,-0.1939833,0.09923664,0.9461538
1989,PHI,Philippines,-0.2436414,0.09649123,0.9473684
1990,PHI,Philippines,-0.5313154,0.1428571,0.9404762
1991,PHI,Philippines,-0.6614373,0.1428571,0.5942029
1992,PHI,Philippines,-0.5721055,0.1369863,0.4520548
1993,PHI,Philippines,-0.7197043,0.125,0.359375
1994,PHI,Philippines,-0.606934,0.2647059,0.4705882
1995,PHI,Philippines,-0.5812005,0.2222222,0.5061728
1996,PHI,Philippines,-0.6253726,0.2465753,0.5972222
1997,PHI,Philippines,-0.7681886,0.1884058,0.6231884
1998,PHI,Philippines,-0.8433085,0.1967213,0.65
1999,PHI,Philippines,-0.8463768,0.1969697,0.6363636
2000,PHI,Philippines,-0.606312,0.2121212,0.7272727
2001,PHI,Philippines,-0.4793768,0.1343284,0.7272727
2002,PHI,Philippines,-0.487073,0.125,0.7428571
2003,PHI,Philippines,-0.5142276,0.1333333,0.7466667
2004,PHI,Philippines,-0.5081399,0.1142857,0.7826087
2005,PHI,Philippines,-0.5033575,0.1111111,0.7361111
2006,PHI,Philippines,-0.4815844,0.1058824,0.7647059
2007,PHI,Philippines,-0.4702703,0.05194805,0.7368421
2008,PHI,Philippines,-0.5035649,0.07142857,0.7142857
2009,PHI,Philippines,-0.5268054,0.109375,0.71875
2010,PHI,Philippines,-0.5356632,0.1212121,0.7462687
2011,PHI,Philippines,-0.4178405,0.203125,0.734375
2012,PHI,Philippines,-0.48622,0.1617647,0.7058824
1950,INS,Indonesia,-0.3025661,0.4705882,0.36
1951,INS,Indonesia,-0.4140221,0.2,0.64
1952,INS,Indonesia,-0.5489882,0.2653061,0.4489796
1953,INS,Indonesia,-0.4820562,0.36,0.72
1954,INS,Indonesia,-0.4670075,0.2333333,0.6
1955,INS,Indonesia,-0.3874979,0.1851852,0.6296296
1956,INS,Indonesia,-0.5261392,0.4,0.3833333
1957,INS,Indonesia,-0.5830878,0.3529412,0.6764706
1958,INS,Indonesia,-0.644346,0.4545455,0.6666667
1959,INS,Indonesia,-0.6548456,0.3333333,0.6666667
1960,INS,Indonesia,-0.9635673,0.2330097,0.7378641
1961,INS,Indonesia,-1.123293,0.2191781,0.7432432
1962,INS,Indonesia,-0.9090344,0.2391304,0.7391304
1963,INS,Indonesia,-0.7303496,0.3870968,0.5806452
1966,INS,Indonesia,-0.2730545,0.2708333,0.5833333
1967,INS,Indonesia,-0.4492529,0.2105263,0.7192982
1968,INS,Indonesia,-0.2586626,0.3404255,0.4893617
1969,INS,Indonesia,-0.383453,0.3170732,0.6666667
1970,INS,Indonesia,-0.293313,0.3384615,0.6153846
1971,INS,Indonesia,-0.2817892,0.4033613,0.625
1972,INS,Indonesia,-0.2379888,0.3232323,0.58
1973,INS,Indonesia,-0.0566556,0.2857143,0.6153846
1974,INS,Indonesia,0.05036845,0.3150685,0.6027397
1975,INS,Indonesia,-0.0484734,0.2352941,0.6617647
1976,INS,Indonesia,-0.1142777,0.25,0.7209302
1977,INS,Indonesia,-0.1080329,0.3555556,0.6263736
1978,INS,Indonesia,-0.162142,0.3870968,0.5873016
1979,INS,Indonesia,-0.1485717,0.2892562,0.6065574
1980,INS,Indonesia,-0.2262552,0.223301,0.6796117
1981,INS,Indonesia,-0.3572597,0.1804511,0.738806
1982,INS,Indonesia,-0.421846,0.1455696,0.7531646
1983,INS,Indonesia,-0.371776,0.1643836,0.7671233
1984,INS,Indonesia,-0.3778181,0.1216216,0.8108108
1985,INS,Indonesia,-0.5090202,0.1466667,0.8053691
1986,INS,Indonesia,-0.6320547,0.1148649,0.8513514
1987,INS,Indonesia,-0.6897092,0.115942,0.9568345
1988,INS,Indonesia,-0.7551342,0.09022556,0.9621212
1989,INS,Indonesia,-0.8245348,0.08849558,0.9646018
1990,INS,Indonesia,-0.8574761,0.1309524,0.952381
1991,INS,Indonesia,-1.02631,0.08450704,0.5285714
1992,INS,Indonesia,-1.074109,0.1232877,0.4246575
1993,INS,Indonesia,-1.215765,0.125,0.359375
1994,INS,Indonesia,-1.280787,0.238806,0.4179104
1995,INS,Indonesia,-1.316793,0.1772152,0.443038
1996,INS,Indonesia,-1.385894,0.2083333,0.5492958
1997,INS,Indonesia,-1.289992,0.1884058,0.6086957
1998,INS,Indonesia,-1.153887,0.2131148,0.65
1999,INS,Indonesia,-1.038498,0.1818182,0.6363636
2000,INS,Indonesia,-1.010781,0.1969697,0.7424242
2001,INS,Indonesia,-0.9958409,0.1060606,0.7538462
2002,INS,Indonesia,-0.9918741,0.1111111,0.7428571
2003,INS,Indonesia,-0.9406299,0.1447368,0.7763158
2004,INS,Indonesia,-1.038178,0.07042254,0.7428571
2005,INS,Indonesia,-1.13679,0.08333333,0.75
2006,INS,Indonesia,-1.197295,0.09195402,0.7931034
2007,INS,Indonesia,-1.143629,0.05194805,0.7368421
2008,INS,Indonesia,-1.127917,0.08333333,0.7222222
2009,INS,Indonesia,-1.108381,0.08955224,0.7014925
2010,INS,Indonesia,-1.141259,0.1363636,0.7313433
2011,INS,Indonesia,-0.967394,0.1538462,0.6769231
2012,INS,Indonesia,-0.9992979,0.1617647,0.6617647
2002,ETM,East Timor,-0.2304958,0.1923077,0.68
2003,ETM,East Timor,-0.2077294,0.1857143,0.7857143
2004,ETM,East Timor,-0.2878247,0.1538462,0.78125
2005,ETM,East Timor,-0.2354695,0.1803279,0.7213115
2006,ETM,East Timor,-0.3591218,0.1012658,0.7974684
2007,ETM,East Timor,-0.2824173,0.1555556,0.8444444
2008,ETM,East Timor,-0.1646549,0.1126761,0.6760563
2009,ETM,East Timor,0.007288319,0.1428571,0.6857143
2010,ETM,East Timor,-0.2011842,0.171875,0.75
2011,ETM,East Timor,-0.2348535,0.245614,0.7719298
2012,ETM,East Timor,-0.2601534,0.171875,0.75
1946,AUL,Australia,1.527371,0.6666667,0.2619048
1947,AUL,Australia,1.737777,0.8157895,0.2631579
1948,AUL,Australia,1.507469,0.7475728,0.2058824
1949,AUL,Australia,1.503683,0.6666667,0.3015873
1950,AUL,Australia,1.466366,0.5849057,0.1730769
1951,AUL,Australia,1.771468,0.72,0.12
1952,AUL,Australia,2.081796,0.7959184,0.1428571
1953,AUL,Australia,2.203329,0.44,0.12
1954,AUL,Australia,2.414399,0.4,0.2333333
1955,AUL,Australia,2.24871,0.5185185,0.3333333
1956,AUL,Australia,2.222068,0.7833333,0.1666667
1957,AUL,Australia,2.214808,0.7647059,0.1176471
1958,AUL,Australia,2.324264,0.7272727,0.1212121
1959,AUL,Australia,1.638148,0.6981132,0.2075472
1960,AUL,Australia,1.887614,0.8039216,0.127451
1961,AUL,Australia,1.797687,0.9589041,0.1486486
1962,AUL,Australia,1.857506,0.9347826,0.173913
1963,AUL,Australia,1.685627,0.8064516,0.2258065
1965,AUL,Australia,1.916561,0.875,0.325
1966,AUL,Australia,2.009483,0.84,0.24
1967,AUL,Australia,2.130488,0.9122807,0.1929825
1968,AUL,Australia,2.052012,0.8627451,0.1568627
1969,AUL,Australia,1.967896,0.9285714,0.2093023
1970,AUL,Australia,1.972259,0.8955224,0.1044776
1971,AUL,Australia,1.48314,0.6890756,0.3083333
1972,AUL,Australia,1.091371,0.5656566,0.4387755
1973,AUL,Australia,0.8944688,0.3516484,0.5164835
1974,AUL,Australia,0.982438,0.4246575,0.4931507
1975,AUL,Australia,1.092396,0.3768116,0.4057971
1976,AUL,Australia,1.212111,0.4235294,0.4942529
1977,AUL,Australia,1.370776,0.5444444,0.4285714
1978,AUL,Australia,1.515956,0.6504065,0.328
1979,AUL,Australia,1.472253,0.5206612,0.3114754
1980,AUL,Australia,1.395156,0.4660194,0.2912621
1981,AUL,Australia,1.449464,0.4360902,0.3134328
1982,AUL,Australia,1.360461,0.3481013,0.3227848
1983,AUL,Australia,1.299432,0.3758389,0.3422819
1984,AUL,Australia,1.196329,0.2980132,0.410596
1985,AUL,Australia,1.162286,0.3377483,0.4066667
1986,AUL,Australia,1.204064,0.3509934,0.4765101
1987,AUL,Australia,1.163033,0.294964,0.5827338
1988,AUL,Australia,1.081169,0.2330827,0.5909091
1989,AUL,Australia,0.9628164,0.1842105,0.6666667
1990,AUL,Australia,0.8286419,0.2261905,0.6785714
1991,AUL,Australia,0.9558403,0.3055556,0.6056338
1992,AUL,Australia,0.9422184,0.3150685,0.739726
1993,AUL,Australia,0.6973148,0.28125,0.671875
1994,AUL,Australia,0.7724242,0.3676471,0.6617647
1995,AUL,Australia,1.091209,0.308642,0.5555556
1996,AUL,Australia,0.8244129,0.3918919,0.6712329
1997,AUL,Australia,0.8892503,0.4057971,0.7246377
1998,AUL,Australia,0.9532079,0.3770492,0.6666667
1999,AUL,Australia,0.9118998,0.3823529,0.6617647
2000,AUL,Australia,0.8921542,0.3880597,0.6363636
2001,AUL,Australia,1.016108,0.3636364,0.5538462
2002,AUL,Australia,1.123143,0.3194444,0.6428571
2003,AUL,Australia,1.201342,0.3684211,0.5263158
2004,AUL,Australia,1.346074,0.4411765,0.4179104
2005,AUL,Australia,1.424678,0.4657534,0.4520548
2006,AUL,Australia,1.568736,0.3908046,0.4252874
2007,AUL,Australia,1.424087,0.4025974,0.4605263
2008,AUL,Australia,1.433307,0.3888889,0.4166667
2009,AUL,Australia,1.267752,0.5373134,0.4029851
2010,AUL,Australia,1.278098,0.469697,0.4925373
2011,AUL,Australia,1.266231,0.5692308,0.4307692
2012,AUL,Australia,1.359709,0.4264706,0.4411765
1975,PNG,Papua New Guinea,0.4941157,0.25,0.4807692
1976,PNG,Papua New Guinea,0.6729677,0.2987013,0.556962
1977,PNG,Papua New Guinea,0.5552375,0.3780488,0.5180723
1978,PNG,Papua New Guinea,0.4544036,0.3627451,0.5865385
1979,PNG,Papua New Guinea,0.294545,0.2727273,0.57
1980,PNG,Papua New Guinea,0.3730941,0.25,0.576087
1981,PNG,Papua New Guinea,0.3469038,0.208,0.6031746
1982,PNG,Papua New Guinea,0.06959847,0.1503268,0.6993464
1983,PNG,Papua New Guinea,-0.1342846,0.1418919,0.7635135
1984,PNG,Papua New Guinea,-0.1397545,0.1060606,0.7651515
1985,PNG,Papua New Guinea,-0.02641734,0.1417323,0.7142857
1986,PNG,Papua New Guinea,-0.03726629,0.141844,0.7985612
1987,PNG,Papua New Guinea,-0.1948004,0.1231884,0.9280576
1988,PNG,Papua New Guinea,-0.1704019,0.09848485,0.9312977
1989,PNG,Papua New Guinea,-0.07617105,0.08490566,0.9245283
1990,PNG,Papua New Guinea,-0.2156461,0.1481481,0.9135802
1991,PNG,Papua New Guinea,-0.117117,0.1666667,0.6603774
1992,PNG,Papua New Guinea,-0.1936871,0.1777778,0.5111111
1993,PNG,Papua New Guinea,-0.1038654,0.25,0.5666667
1994,PNG,Papua New Guinea,-0.1067259,0.2758621,0.5517241
1995,PNG,Papua New Guinea,-0.1438263,0.2592593,0.5555556
1996,PNG,Papua New Guinea,-0.5442131,0.1875,0.5531915
1997,PNG,Papua New Guinea,-0.6593625,0.2089552,0.5820896
1998,PNG,Papua New Guinea,-0.7069653,0.2156863,0.627451
1999,PNG,Papua New Guinea,-0.7510701,0.1639344,0.6393443
2000,PNG,Papua New Guinea,-0.5214016,0.2580645,0.7096774
2001,PNG,Papua New Guinea,-0.1058483,0.2063492,0.6507937
2002,PNG,Papua New Guinea,0.0061158,0.1212121,0.640625
2003,PNG,Papua New Guinea,0.09076202,0.1940299,0.5970149
2004,PNG,Papua New Guinea,0.07118432,0.09836066,0.6065574
2005,PNG,Papua New Guinea,0.317381,0.2063492,0.6031746
2006,PNG,Papua New Guinea,0.2717237,0.1408451,0.5492958
2007,PNG,Papua New Guinea,-0.03330275,0.0754717,0.6538462
2008,PNG,Papua New Guinea,-0.1374588,0.09375,0.703125
2009,PNG,Papua New Guinea,-0.02392001,0.15625,0.703125
2010,PNG,Papua New Guinea,-0.09762353,0.1846154,0.7230769
2011,PNG,Papua New Guinea,-0.076051,0.2166667,0.7166667
2012,PNG,Papua New Guinea,0.2144357,0.2121212,0.5151515
1946,NEW,New Zealand,1.621225,0.7857143,0.2380952
1947,NEW,New Zealand,1.581434,0.7894737,0.2894737
1948,NEW,New Zealand,1.381152,0.776699,0.1666667
1949,NEW,New Zealand,1.476589,0.6666667,0.1111111
1950,NEW,New Zealand,1.649779,0.6981132,0.1730769
1951,NEW,New Zealand,1.869005,0.72,0.12
1952,NEW,New Zealand,2.12625,0.8571429,0.1428571
1953,NEW,New Zealand,2.070824,0.52,0.08
1954,NEW,New Zealand,2.101812,0.4666667,0.2333333
1955,NEW,New Zealand,1.941423,0.4444444,0.4444444
1956,NEW,New Zealand,2.05833,0.7666667,0.15
1957,NEW,New Zealand,1.998867,0.7941176,0.1176471
1958,NEW,New Zealand,1.501859,0.7878788,0.2727273
1959,NEW,New Zealand,1.126393,0.7222222,0.2222222
1960,NEW,New Zealand,1.347091,0.8627451,0.245098
1961,NEW,New Zealand,1.480076,0.9315068,0.1216216
1962,NEW,New Zealand,1.638453,0.8695652,0.173913
1963,NEW,New Zealand,1.437816,0.7096774,0.2580645
1965,NEW,New Zealand,1.781876,0.8,0.325
1966,NEW,New Zealand,1.963302,0.9,0.22
1967,NEW,New Zealand,1.951977,0.8596491,0.2280702
1968,NEW,New Zealand,1.922268,0.8235294,0.09803922
1969,NEW,New Zealand,1.80008,0.8139535,0.2954545
1970,NEW,New Zealand,1.735136,0.8208955,0.1641791
1971,NEW,New Zealand,1.465238,0.6465517,0.3589744
1972,NEW,New Zealand,1.381066,0.61,0.3663366
1973,NEW,New Zealand,0.9760883,0.3888889,0.4888889
1974,NEW,New Zealand,0.9192416,0.3835616,0.5068493
1975,NEW,New Zealand,0.9239432,0.3478261,0.4492754
1976,NEW,New Zealand,1.10093,0.3764706,0.5057471
1977,NEW,New Zealand,1.222114,0.5111111,0.3888889
1978,NEW,New Zealand,1.388431,0.6048387,0.3253968
1979,NEW,New Zealand,1.446175,0.5289256,0.2704918
1980,NEW,New Zealand,1.361892,0.4660194,0.2815534
1981,NEW,New Zealand,1.507881,0.4661654,0.2985075
1982,NEW,New Zealand,1.402555,0.3734177,0.3291139
1983,NEW,New Zealand,1.365527,0.4054054,0.3310811
1984,NEW,New Zealand,1.231002,0.3112583,0.4039735
1985,NEW,New Zealand,1.137029,0.3223684,0.4238411
1986,NEW,New Zealand,1.123076,0.2933333,0.4662162
1987,NEW,New Zealand,1.079472,0.2661871,0.6115108
1988,NEW,New Zealand,0.9497206,0.1954887,0.6287879
1989,NEW,New Zealand,0.8518171,0.1754386,0.7105263
1990,NEW,New Zealand,0.8028653,0.2261905,0.6904762
1991,NEW,New Zealand,0.8665171,0.2957746,0.6285714
1992,NEW,New Zealand,0.810487,0.2739726,0.6986301
1993,NEW,New Zealand,0.6341016,0.265625,0.734375
1994,NEW,New Zealand,0.6549939,0.3529412,0.7205882
1995,NEW,New Zealand,0.5719837,0.3209877,0.691358
1996,NEW,New Zealand,0.6095544,0.3783784,0.6849315
