"","caseid","gaytherm"
"34430",285,99
"34431",412,84
"34432",706,54
"34433",242,87
"34434",638,96
"34435",219,50
"34436",880,51
"34437",872,53
"34438",786,85
"34439",940,73
"34440",187,51
"34441",967,52
"34442",353,56
"34443",33,10
"34444",586,90
"34445",460,52
"34446",290,NA
"34447",737,70
"34448",403,100
"34449",802,2
"34450",449,84
"34451",780,31
"34452",693,5
"34453",220,50
"34454",322,50
"34455",956,50
"34456",303,52
"34457",698,0
"34458",649,50
"34459",836,50
"34460",415,50
"34461",29,66
"34462",162,1
"34463",513,26
"34464",112,100
"34465",617,50
"34466",907,50
"34467",24,88
"34468",931,100
"34469",23,50
"34470",870,4
"34471",708,100
"34472",7,95
"34473",463,91
"34474",467,1
"34475",791,91
"34476",513,50
"34477",108,51
"34478",57,50
"34479",764,98
"34480",286,100
"34481",620,NA
"34482",114,47
"34483",517,93
"34484",481,NA
"34485",231,6
"34486",492,75
"34487",711,74
"34488",790,51
"34489",282,20
"34490",843,91
"34491",732,4
"34492",604,56
"34493",312,91
"34494",546,52
"34495",153,78
"34496",609,71
"34497",953,62
"34498",21,NA
"34499",37,95
"34500",326,31
"34501",111,52
"34502",247,19
"34503",17,50
"34504",957,85
"34505",78,NA
"34506",351,55
"34507",133,58
"34508",902,94
"34509",843,70
"34510",503,51
"34511",313,1
"34512",805,3
"34513",324,NA
"34514",401,45
"34515",121,50
"34516",333,75
"34517",525,NA
"34518",474,92
"34519",782,90
"34520",132,54
"34521",385,99
"34522",240,93
"34523",435,35
"34524",781,100
"34525",8,70
"34526",318,50
"34527",486,27
"34528",10,41
"34529",312,90
"34530",682,99
"34531",247,61
"34532",983,94
"34533",199,88
"34534",391,50
"34535",327,26
"34536",471,94
"34537",558,50
"34538",89,33
"34539",832,59
"34540",468,56
"34541",67,50
"34542",199,71
"34543",293,89
"34544",647,2
"34545",687,91
"34546",557,68
"34547",120,36
"34548",786,13
"34549",36,90
"34550",616,76
"34551",678,71
"34552",821,13
"34553",56,60
"34554",502,31
"34555",627,54
"34556",100,97
"34557",683,70
"34558",314,83
"34559",739,100
"34560",628,86
"34561",783,NA
"34562",456,6
"34563",373,100
"34564",518,50
"34565",960,50
"34566",242,54
"34567",454,52
"34568",712,17
"34569",911,100
"34570",759,20
"34571",91,6
"34572",318,85
"34573",96,85
"34574",689,50
"34575",34,50
"34576",775,52
"34577",519,70
"34578",356,3
"34579",400,85
"34580",759,48
"34581",971,54
"34582",283,100
"34583",613,62
"34584",150,66
"34585",118,52
"34586",813,50
"34587",90,77
"34588",445,71
"34589",129,50
"34590",565,100
"34591",124,99
"34592",908,1
"34593",238,90
"34594",953,49
"34595",88,100
"34596",625,50
"34597",791,1
"34598",10,58
"34599",66,79
"34600",322,97
"34601",289,66
"34602",998,51
"34603",910,31
"34604",840,70
"34605",12,91
"34606",893,51
"34607",354,50
"34608",21,NA
"34609",527,3
"34610",919,50
"34611",198,89
"34612",246,50
"34613",519,100
"34614",752,33
"34615",751,100
"34616",498,50
"34617",770,60
"34618",990,50
"34619",338,60
"34620",525,38
"34621",216,70
"34622",451,100
"34623",988,71
"34624",723,97
"34625",82,79
"34626",690,50
"34627",519,51
"34628",803,60
"34629",895,74
"34630",734,52
"34631",303,80
"34632",183,56
"34633",523,72
"34634",286,29
"34635",580,51
"34636",241,100
"34637",716,11
"34638",415,91
"34639",906,99
"34640",780,3
"34641",157,40
"34642",864,61
"34643",702,51
"34644",165,42
"34645",92,NA
"34646",921,99
"34647",836,60
"34648",956,100
"34649",579,80
"34650",760,37
"34651",197,49
"34652",935,89
"34653",781,74
"34654",830,80
"34655",671,52
"34656",874,70
"34657",277,50
"34658",565,67
"34659",260,100
"34660",297,26
"34661",531,50
"34662",873,43
"34663",128,50
"34664",81,1
"34665",350,88
"34666",374,90
"34667",95,100
"34668",447,100
"34669",861,NA
"34670",748,50
"34671",173,6
"34672",730,98
"34673",504,55
"34674",126,76
"34675",161,100
"34676",953,81
"34677",160,91
"34678",891,66
"34679",987,72
"34680",940,61
"34681",143,50
"34682",911,4
"34683",723,53
"34684",641,50
"34685",532,89
"34686",323,48
"34687",462,86
"34688",834,50
"34689",596,64
"34690",498,95
"34691",21,16
"34692",924,100
"34693",787,50
"34694",694,100
"34695",848,62
"34696",530,50
"34697",53,60
"34698",576,50
"34699",752,49
"34700",51,15
"34701",646,82
"34702",534,1
"34703",787,96
"34704",854,95
"34705",592,25
"34706",370,NA
"34707",490,50
"34708",363,46
"34709",341,59
"34710",416,1
"34711",17,7
"34712",141,60
"34713",408,54
"34714",206,80
"34715",332,50
"34716",602,51
"34717",658,100
"34718",294,85
"34719",565,98
"34720",781,50
"34721",853,51
"34722",893,NA
"34723",37,50
"34724",663,50
"34725",192,61
"34726",365,52
"34727",877,72
"34728",404,99
"34729",606,84
"34730",660,5
"34731",906,50
"34732",937,100
"34733",822,NA
"34734",842,1
"34735",715,70
"34736",845,80
"34737",562,7
"34738",422,52
"34739",40,90
"34740",942,51
"34741",907,98
"34742",245,48
"34743",776,88
"34744",7,12
"34745",910,46
"34746",222,87
"34747",948,72
"34748",669,45
"34749",352,22
"34750",243,52
"34751",574,56
"34752",292,72
"34753",762,100
"34754",896,47
"34755",411,50
"34756",302,NA
"34757",88,74
"34758",378,47
"34759",226,84
"34760",198,10
"34761",169,3
"34762",891,96
"34763",232,49
"34764",578,100
"34765",426,81
"34766",788,70
"34767",111,51
"34768",972,NA
"34769",871,20
"34770",158,100
"34771",447,NA
"34772",698,52
"34773",521,40
"34774",437,100
"34775",33,95
"34776",171,80
"34777",167,50
"34778",994,100
"34779",495,61
"34780",48,22
"34781",806,1
"34782",439,60
"34783",79,26
"34784",633,38
"34785",670,53
"34786",667,53
"34787",967,100
"34788",609,41
"34789",758,4
"34790",930,18
"34791",609,51
"34792",225,57
"34793",159,50
"34794",56,NA
"34795",286,100
"34796",47,1
"34797",95,81
"34798",618,50
"34799",491,100
"34800",347,50
"34801",850,60
"34802",508,100
"34803",381,50
"34804",447,81
"34805",549,96
"34806",642,52
"34807",258,51
"34808",440,50
"34809",695,NA
"34810",614,62
"34811",538,67
"34812",736,41
"34813",596,NA
"34814",333,3
"34815",332,3
"34816",399,50
"34817",290,3
"34818",696,54
"34819",715,69
"34820",129,43
"34821",189,80
"34822",803,100
"34823",129,55
"34824",82,71
"34825",981,6
"34826",798,100
"34827",665,91
"34828",128,12
"34829",406,50
"34830",981,60
"34831",863,90
"34832",284,19
"34833",779,50
"34834",181,21
"34835",92,66
"34836",646,100
"34837",672,NA
"34838",334,88
"34839",86,97
"34840",6,50
"34841",133,100
"34842",555,85
"34843",891,NA
"34844",540,57
"34845",802,NA
"34846",279,100
"34847",101,82
"34848",690,52
"34849",961,62
"34850",302,34
"34851",60,56
"34852",291,85
"34853",793,26
"34854",841,95
"34855",621,78
"34856",386,42
"34857",382,9
"34858",542,82
"34859",391,81
"34860",190,52
"34861",895,84
"34862",393,70
"34863",280,50
"34864",469,NA
"34865",277,50
"34866",586,99
"34867",533,70
"34868",139,34
"34869",971,1
"34870",722,69
"34871",797,19
"34872",703,75
"34873",669,100
"34874",303,100
"34875",394,81
"34876",345,64
"34877",187,31
"34878",467,11
"34879",543,51
"34880",625,50
"34881",649,50
"34882",803,65
"34883",447,100
"34884",728,66
"34885",973,99
"34886",185,53
"34887",407,73
"34888",102,98
"34889",255,99
"34890",634,63
"34891",290,NA
"34892",481,100
"34893",654,69
"34894",5,99
"34895",595,61
"34896",988,50
"34897",726,80
"34898",38,50
"34899",113,70
"34900",151,40
"34901",452,46
"34902",777,87
"34903",88,32
"34904",554,75
"34905",238,46
"34906",663,20
"34907",156,61
"34908",486,10
"34909",345,74
"34910",340,NA
"34911",152,50
"34912",434,79
"34913",196,34
"34914",625,52
"34915",603,91
"34916",31,52
"34917",941,100
"34918",589,70
"34919",933,50
"34920",738,51
"34921",397,100
"34922",636,100
"34923",912,98
"34924",176,51
"34925",772,100
"34926",803,100
"34927",267,89
"34928",911,35
"34929",186,72
"34930",235,91
"34931",269,52
"34932",787,100
"34933",367,100
"34934",3,55
"34935",77,21
"34936",833,6
"34937",939,100
"34938",3,51
"34939",247,100
"34940",284,91
"34941",260,80
"34942",237,51
"34943",412,2
"34944",479,22
"34945",822,52
"34946",458,50
"34947",234,74
"34948",77,45
"34949",302,100
"34950",27,72
"34951",158,87
"34952",375,NA
"34953",659,1
"34954",827,2
"34955",585,83
"34956",757,80
"34957",27,62
"34958",53,100
"34959",291,74
"34960",118,98
"34961",772,80
"34962",890,41
"34963",991,20
"34964",59,16
"34965",652,10
"34966",987,79
"34967",502,72
"34968",787,88
"34969",689,40
"34970",310,45
"34971",104,62
"34972",996,100
"34973",289,5
"34974",642,96
"34975",470,6
"34976",673,100
"34977",782,50
"34978",434,3
"34979",867,8
"34980",417,86
"34981",632,19
"34982",969,70
"34983",759,77
"34984",355,53
"34985",196,42
"34986",981,50
"34987",617,31
"34988",317,100
"34989",267,71
"34990",93,74
"34991",437,100
"34992",607,31
"34993",10,NA
"34994",492,50
"34995",169,98
"34996",943,76
"34997",2,41
"34998",258,51
"34999",204,42
"35000",676,92
"35001",375,66
"35002",984,100
"35003",215,50
"35004",90,92
"35005",173,62
"35006",440,22
"35007",173,41
"35008",67,69
"35009",765,100
"35010",430,50
"35011",431,79
"35012",323,100
"35013",476,50
"35014",855,100
"35015",922,100
"35016",216,36
"35017",443,51
"35018",897,87
"35019",600,2
"35020",33,53
"35021",122,NA
"35022",39,45
"35023",794,3
"35024",456,50
"35025",499,21
"35026",406,81
"35027",840,91
"35028",877,99
"35029",203,84
"35030",280,16
"35031",13,50
"35032",64,100
"35033",484,81
"35034",264,100
"35035",450,52
"35036",414,31
"35037",1,91
"35038",564,100
"35039",992,32
"35040",104,100
"35041",272,77
"35042",668,11
"35043",814,50
"35044",157,50
"35045",943,2
"35046",169,78
"35047",951,62
"35048",412,40
"35049",246,26
"35050",724,50
"35051",639,48
"35052",229,96
"35053",992,99
"35054",768,NA
"35055",718,1
"35056",833,50
"35057",44,22
"35058",751,100
"35059",154,16
"35060",359,26
"35061",336,53
"35062",775,12
"35063",285,51
"35064",187,100
"35065",592,99
"35066",188,100
"35067",15,52
"35068",527,50
"35069",121,100
"35070",795,NA
"35071",98,75
"35072",224,50
"35073",376,86
"35074",846,91
"35075",955,50
"35076",590,64
"35077",277,70
"35078",910,79
"35079",725,94
"35080",852,100
"35081",583,32
"35082",37,53
"35083",635,47
"35084",845,61
"35085",78,50
"35086",715,100
"35087",780,79
"35088",722,92
"35089",653,32
"35090",255,97
"35091",654,91
"35092",217,50
"35093",414,31
"35094",64,52
"35095",939,18
"35096",107,56
"35097",377,20
"35098",365,52
"35099",324,75
"35100",105,100
"35101",14,100
"35102",874,41
"35103",540,89
"35104",390,100
"35105",838,9
"35106",790,18
"35107",924,NA
"35108",61,NA
"35109",954,95
"35110",724,51
"35111",641,11
"35112",329,50
"35113",326,100
"35114",559,50
"35115",632,86
"35116",554,51
"35117",874,4
"35118",737,97
"35119",92,60
"35120",576,60
"35121",49,54
"35122",994,100
"35123",767,91
"35124",196,90
"35125",682,59
"35126",602,91
"35127",519,50
"35128",358,95
"35129",250,83
"35130",503,70
"35131",179,51
"35132",921,40
"35133",109,NA
"35134",819,99
"35135",179,90
"35136",719,95
"35137",535,33
"35138",772,74
"35139",253,15
"35140",735,NA
"35141",464,59
"35142",673,50
"35143",837,65
"35144",476,43
"35145",579,99
"35146",496,50
"35147",956,50
"35148",640,50
"35149",190,69
"35150",158,49
"35151",878,52
"35152",8,75
"35153",608,100
"35154",259,53
"35155",741,3
"35156",788,53
"35157",26,30
"35158",834,50
"35159",912,50
"35160",998,70
"35161",994,57
"35162",314,93
"35163",974,47
"35164",10,50
"35165",430,46
"35166",6,42
"35167",55,21
"35168",558,41
"35169",111,82
"35170",361,15
"35171",283,69
"35172",386,100
"35173",633,NA
"35174",445,46
"35175",656,83
"35176",667,100
"35177",637,97
"35178",486,51
"35179",276,55
"35180",782,100
"35181",679,50
"35182",596,95
"35183",214,99
"35184",502,21
"35185",346,50
"35186",706,50
"35187",373,15
"35188",125,2
"35189",764,100
"35190",404,72
"35191",30,71
"35192",302,70
"35193",333,52
"35194",197,47
"35195",731,95
"35196",462,NA
"35197",324,52
"35198",444,62
"35199",460,100
"35200",223,77
"35201",716,71
"35202",286,86
"35203",169,56
"35204",671,90
"35205",90,100
"35206",141,84
"35207",611,44
"35208",962,73
"35209",73,51
"35210",275,NA
"35211",510,50
"35212",64,50
"35213",930,70
"35214",282,50
"35215",856,NA
"35216",877,63
"35217",959,18
"35218",686,NA
"35219",105,1
"35220",951,15
"35221",913,NA
"35222",76,98
"35223",2,3
"35224",333,39
"35225",516,34
"35226",596,50
"35227",232,99
"35228",146,53
"35229",460,66
"35230",303,100
"35231",227,91
"35232",380,70
"35233",643,80
"35234",369,81
"35235",399,50
"35236",239,52
"35237",966,91
"35238",392,NA
"35239",196,91
"35240",430,50
"35241",687,11
"35242",693,NA
"35243",14,57
"35244",180,52
"35245",633,50
"35246",572,51
"35247",467,4
"35248",626,1
"35249",10,1
"35250",564,96
"35251",41,NA
"35252",318,50
"35253",621,66
"35254",705,5
"35255",663,62
"35256",995,11
"35257",387,50
"35258",951,NA
"35259",598,100
"35260",214,86
"35261",544,88
"35262",581,99
"35263",529,6
"35264",15,100
"35265",232,78
"35266",121,86
"35267",664,100
"35268",874,84
"35269",453,47
"35270",876,70
"35271",541,53
"35272",21,79
"35273",988,22
"35274",473,53
"35275",51,53
"35276",712,10
"35277",578,91
"35278",604,NA
"35279",696,100
"35280",844,31
"35281",204,85
"35282",916,55
"35283",747,66
"35284",48,89
"35285",746,34
"35286",773,50
"35287",721,70
"35288",500,53
"35289",167,72
"35290",326,97
"35291",458,100
"35292",963,72
"35293",93,31
"35294",251,91
"35295",600,72
"35296",128,50
"35297",378,50
"35298",444,30
"35299",478,13
"35300",414,NA
"35301",33,19
"35302",308,38
"35303",271,50
"35304",625,60
"35305",704,50
"35306",550,100
"35307",401,52
"35308",153,47
"35309",760,40
"35310",562,50
"35311",661,3
"35312",345,91
"35313",919,97
"35314",884,50
"35315",825,90
"35316",514,97
"35317",627,50
"35318",216,11
"35319",13,56
"35320",647,84
"35321",507,71
"35322",972,5
"35323",711,50
"35324",134,43
"35325",195,50
"35326",349,68
"35327",951,51
"35328",612,91
"35329",628,3
"35330",959,10
"35331",318,1
"35332",909,50
"35333",648,77
"35334",879,90
"35335",330,72
"35336",18,75
"35337",66,51
"35338",280,69
"35339",45,34
"35340",70,19
"35341",253,81
"35342",704,97
"35343",526,99
"35344",207,93
"35345",768,28
"35346",601,86
"35347",820,7
"35348",727,72
"35349",576,94
"35350",753,100
"35351",358,62
"35352",438,20
"35353",111,1
"35354",285,80
"35355",62,76
"35356",503,50
"35357",733,84
"35358",536,22
"35359",124,50
"35360",10,60
"35361",368,60
"35362",175,98
"35363",51,100
"35364",405,40
"35365",430,92
"35366",627,40
"35367",789,63
"35368",212,54
"35369",645,54
"35370",966,50
"35371",171,41
"35372",866,NA
"35373",643,50
"35374",899,66
"35375",339,100
"35376",316,88
"35377",191,56
"35378",210,NA
"35379",926,53
"35380",791,86
"35381",515,30
"35382",808,27
"35383",72,NA
"35384",757,100
"35385",224,89
"35386",464,50
"35387",436,100
"35388",187,50
"35389",479,53
"35390",840,50
"35391",424,NA
"35392",299,12
"35393",886,90
"35394",472,94
"35395",850,13
"35396",421,50
"35397",79,65
"35398",299,NA
"35399",43,50
"35400",391,61
"35401",836,NA
"35402",129,12
"35403",889,3
"35404",745,NA
"35405",950,95
"35406",676,50
"35407",737,50
"35408",319,3
"35409",527,6
"35410",599,64
"35411",113,NA
"35412",228,83
"35413",380,63
"35414",845,97
"35415",483,84
"35416",27,67
"35417",956,6
"35418",548,NA
"35419",485,1
"35420",401,91
"35421",362,3
"35422",804,NA
"35423",475,90
"35424",825,78
"35425",31,98
"35426",1,74
"35427",158,50
"35428",222,6
"35429",88,4
"35430",659,93
"35431",664,60
"35432",766,72
"35433",498,97
"35434",446,53
"35435",665,NA
"35436",904,51
"35437",938,55
"35438",168,3
"35439",520,46
"35440",150,54
"35441",650,NA
"35442",431,52
"35443",245,50
"35444",231,53
"35445",497,NA
"35446",849,86
"35447",190,100
"35448",933,90
"35449",569,99
"35450",90,53
"35451",205,50
"35452",934,72
"35453",103,98
"35454",713,97
"35455",126,92
"35456",127,96
"35457",840,94
"35458",808,38
"35459",958,78
"35460",276,33
"35461",49,100
"35462",998,31
"35463",99,92
"35464",223,50
"35465",879,90
"35466",849,90
"35467",865,7
"35468",735,70
"35469",237,50
"35470",838,60
"35471",121,6
"35472",383,NA
"35473",841,99
"35474",200,NA
"35475",62,6
"35476",635,99
"35477",148,94
"35478",640,70
"35479",290,50
"35480",305,12
"35481",946,72
"35482",158,62
"35483",177,100
"35484",605,29
"35485",239,4
"35486",493,76
"35487",992,50
"35488",116,50
"35489",842,NA
"35490",552,51
"35491",237,50
"35492",331,25
"35493",359,22
"35494",130,34
"35495",219,89
"35496",695,33
"35497",389,49
"35498",518,100
"35499",800,49
"35500",608,85
"35501",569,16
"35502",134,22
"35503",272,55
"35504",899,50
"35505",479,12
"35506",211,88
"35507",26,52
"35508",772,72
"35509",171,49
"35510",560,50
"35511",839,49
"35512",597,NA
"35513",817,75
"35514",647,51
"35515",868,100
"35516",902,72
"35517",638,31
"35518",426,53
"35519",173,60
"35520",702,NA
"35521",666,90
"35522",216,91
"35523",55,41
"35524",892,87
"35525",694,51
"35526",364,NA
"35527",58,69
"35528",907,46
"35529",845,100
"35530",692,72
"35531",122,47
"35532",148,91
"35533",314,63
"35534",414,NA
"35535",440,100
"35536",471,69
"35537",63,100
"35538",400,92
"35539",681,11
"35540",765,79
"35541",916,87
"35542",757,43
"35543",936,NA
"35544",954,50
"35545",474,100
"35546",936,50
"35547",839,92
"35548",3,51
"35549",209,75
"35550",703,42
"35551",252,51
"35552",595,51
"35553",692,40
"35554",506,40
"35555",377,75
"35556",812,54
"35557",980,57
"35558",258,100
"35559",79,82
"35560",648,50
"35561",510,70
"35562",61,68
"35563",119,100
"35564",240,91
"35565",273,NA
"35566",667,83
"35567",634,100
"35568",906,44
"35569",254,3
"35570",770,100
"35571",152,50
"35572",33,90
"35573",246,18
"35574",516,92
"35575",663,94
"35576",105,32
"35577",724,46
"35578",542,84
"35579",624,100
"35580",301,3
"35581",204,5
"35582",434,72
"35583",723,90
"35584",634,27
"35585",814,1
"35586",556,49
"35587",471,53
"35588",591,21
"35589",178,100
"35590",479,5
"35591",515,55
"35592",914,75
"35593",370,91
"35594",9,3
"35595",131,42
"35596",531,75
"35597",387,100
"35598",900,50
"35599",824,5
"35600",817,90
"35601",12,40
"35602",816,75
"35603",163,51
"35604",35,60
"35605",863,NA
"35606",144,50
"35607",11,100
"35608",413,60
"35609",84,80
"35610",81,51
"35611",479,50
"35612",750,57
"35613",34,50
"35614",841,40
"35615",640,83
"35616",942,72
"35617",33,8
"35618",715,50
"35619",638,70
"35620",488,22
"35621",98,56
"35622",162,50
"35623",924,85
"35624",1000,NA
"35625",331,53
"35626",486,91
"35627",517,92
"35628",13,70
"35629",429,20
"35630",754,70
"35631",370,51
"35632",792,41
"35633",712,89
"35634",722,25
"35635",433,31
"35636",144,NA
"35637",984,10
"35638",305,58
"35639",47,100
"35640",915,31
"35641",943,50
"35642",633,100
"35643",798,19
"35644",736,51
"35645",44,77
"35646",831,90
"35647",958,100
"35648",17,51
"35649",384,89
"35650",710,51
"35651",171,52
"35652",483,22
"35653",164,91
"35654",32,88
"35655",425,71
"35656",18,41
"35657",314,50
"35658",832,89
"35659",683,98
"35660",966,NA
"35661",311,86
"35662",191,2
"35663",352,82
"35664",865,20
"35665",759,61
"35666",305,100
"35667",346,96
"35668",149,31
"35669",218,72
"35670",224,53
"35671",120,31
"35672",259,52
"35673",789,50
"35674",816,50
"35675",434,66
"35676",578,1
"35677",619,70
"35678",770,100
"35679",578,79
"35680",674,52
"35681",309,NA
"35682",429,55
"35683",652,50
"35684",935,60
"35685",6,85
"35686",37,23
"35687",624,79
"35688",182,4
"35689",629,NA
"35690",375,39
"35691",601,50
"35692",962,3
"35693",475,52
"35694",427,16
"35695",607,1
"35696",971,52
"35697",275,50
"35698",272,34
"35699",266,41
"35700",827,71
"35701",412,50
"35702",444,72
"35703",207,50
"35704",354,50
"35705",104,11
"35706",236,52
"35707",762,NA
"35708",556,94
"35709",206,94
"35710",810,50
"35711",120,50
"35712",903,100
"35713",145,NA
"35714",783,31
