"province","district","village.id","age","educ.years","employed","income","violent.exp.ISAF","violent.exp.taliban","list.group","list.response"
"Uruzgan","Khas Uruzgan",175,29,0,1,"less than 2,000",0,NA,"ISAF",0
"Uruzgan","Khas Uruzgan",175,30,1,1,"less than 2,000",0,1,"ISAF",1
"Uruzgan","Khas Uruzgan",175,28,0,1,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Khas Uruzgan",175,27,0,1,"2,001-10,000",NA,NA,"taliban",1
"Uruzgan","Khas Uruzgan",175,35,1,1,"less than 2,000",0,NA,"taliban",1
"Uruzgan","Khas Uruzgan",175,30,1,0,"less than 2,000",1,0,"taliban",2
"Uruzgan","Khas Uruzgan",188,31,0,0,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",188,32,0,0,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",188,41,0,0,"less than 2,000",0,1,"control",1
"Uruzgan","Khas Uruzgan",188,34,0,1,"less than 2,000",1,1,"ISAF",0
"Uruzgan","Khas Uruzgan",188,34,0,1,"less than 2,000",1,1,"ISAF",0
"Uruzgan","Khas Uruzgan",188,21,0,0,"less than 2,000",1,1,"ISAF",0
"Uruzgan","Khas Uruzgan",188,22,0,0,"over 30,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",188,32,0,1,"less than 2,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",188,31,0,1,"less than 2,000",1,0,"taliban",1
"Uruzgan","Khas Uruzgan",144,49,2,1,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",144,25,0,0,"less than 2,000",1,0,"control",1
"Uruzgan","Khas Uruzgan",144,32,0,0,"less than 2,000",0,NA,"control",1
"Uruzgan","Khas Uruzgan",144,41,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",144,44,0,0,"less than 2,000",1,NA,"ISAF",1
"Uruzgan","Khas Uruzgan",144,51,0,1,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Khas Uruzgan",144,41,0,0,"less than 2,000",NA,0,"taliban",1
"Uruzgan","Khas Uruzgan",144,25,0,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",144,30,0,1,"less than 2,000",1,0,"taliban",1
"Uruzgan","Khas Uruzgan",167,44,0,0,"less than 2,000",1,1,"control",0
"Uruzgan","Khas Uruzgan",167,22,0,0,"less than 2,000",1,0,"control",0
"Uruzgan","Khas Uruzgan",167,20,0,0,NA,1,1,"control",0
"Uruzgan","Khas Uruzgan",167,50,0,1,"less than 2,000",1,0,"ISAF",0
"Uruzgan","Khas Uruzgan",167,33,0,1,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",167,52,0,1,"less than 2,000",1,1,"ISAF",0
"Uruzgan","Khas Uruzgan",167,25,0,0,"less than 2,000",1,0,"taliban",1
"Uruzgan","Khas Uruzgan",167,21,0,0,"less than 2,000",NA,1,"taliban",1
"Uruzgan","Khas Uruzgan",167,22,0,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",91,26,0,0,"less than 2,000",0,0,"control",3
"Uruzgan","Khas Uruzgan",91,36,0,1,"less than 2,000",0,1,"control",1
"Uruzgan","Khas Uruzgan",91,39,0,0,"2,001-10,000",0,1,"control",1
"Uruzgan","Khas Uruzgan",91,40,0,0,"2,001-10,000",0,0,"control",2
"Uruzgan","Khas Uruzgan",91,18,0,0,"2,001-10,000",0,1,"control",3
"Uruzgan","Khas Uruzgan",91,39,0,0,"less than 2,000",0,0,"control",2
"Uruzgan","Khas Uruzgan",91,25,0,0,"less than 2,000",1,0,"ISAF",2
"Uruzgan","Khas Uruzgan",91,31,0,0,"less than 2,000",0,0,"ISAF",2
"Uruzgan","Khas Uruzgan",91,36,0,1,"2,001-10,000",0,0,"ISAF",1
"Uruzgan","Khas Uruzgan",91,46,7,0,"2,001-10,000",0,0,"ISAF",2
"Uruzgan","Khas Uruzgan",91,29,6,1,"2,001-10,000",0,0,"ISAF",1
"Uruzgan","Khas Uruzgan",91,36,0,0,"2,001-10,000",0,0,"ISAF",2
"Uruzgan","Khas Uruzgan",91,28,0,0,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Khas Uruzgan",91,18,0,0,"less than 2,000",0,0,"taliban",1
"Uruzgan","Khas Uruzgan",91,34,0,1,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Khas Uruzgan",91,32,0,1,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Khas Uruzgan",91,30,5,0,"2,001-10,000",0,0,"taliban",3
"Uruzgan","Khas Uruzgan",91,29,0,1,"2,001-10,000",0,0,"taliban",3
"Uruzgan","Khas Uruzgan",44,38,0,0,"2,001-10,000",0,0,"control",2
"Uruzgan","Khas Uruzgan",44,50,0,0,"less than 2,000",0,0,"control",2
"Uruzgan","Khas Uruzgan",44,36,0,0,"less than 2,000",0,0,"control",1
"Uruzgan","Khas Uruzgan",44,18,0,1,"2,001-10,000",0,0,"control",3
"Uruzgan","Khas Uruzgan",44,24,0,0,"2,001-10,000",0,0,"control",1
"Uruzgan","Khas Uruzgan",44,32,0,0,"2,001-10,000",0,0,"control",1
"Uruzgan","Khas Uruzgan",44,35,0,1,"2,001-10,000",0,0,"ISAF",3
"Uruzgan","Khas Uruzgan",44,18,8,0,"2,001-10,000",0,0,"ISAF",1
"Uruzgan","Khas Uruzgan",44,29,0,0,"2,001-10,000",0,0,"ISAF",3
"Uruzgan","Khas Uruzgan",44,31,0,1,"2,001-10,000",0,0,"ISAF",2
"Uruzgan","Khas Uruzgan",44,40,10,0,"2,001-10,000",0,1,"ISAF",1
"Uruzgan","Khas Uruzgan",44,29,12,1,"2,001-10,000",0,0,"ISAF",1
"Uruzgan","Khas Uruzgan",44,18,0,0,"2,001-10,000",0,1,"taliban",3
"Uruzgan","Khas Uruzgan",44,29,8,0,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Khas Uruzgan",44,36,0,0,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Khas Uruzgan",44,20,0,1,"2,001-10,000",0,1,"taliban",2
"Uruzgan","Khas Uruzgan",44,30,0,1,"2,001-10,000",0,0,"taliban",3
"Uruzgan","Khas Uruzgan",44,25,0,1,"less than 2,000",1,1,"taliban",2
"Uruzgan","Khas Uruzgan",63,20,2,0,"less than 2,000",0,1,"control",2
"Uruzgan","Khas Uruzgan",63,19,1,0,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",63,22,1,0,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",63,20,2,0,"less than 2,000",0,1,"control",1
"Uruzgan","Khas Uruzgan",63,22,0,0,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",63,25,0,0,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",63,25,3,1,"less than 2,000",0,1,"ISAF",2
"Uruzgan","Khas Uruzgan",63,22,1,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",63,19,0,0,"2,001-10,000",1,NA,"ISAF",1
"Uruzgan","Khas Uruzgan",63,24,1,0,"2,001-10,000",1,NA,"ISAF",1
"Uruzgan","Khas Uruzgan",63,19,2,0,"2,001-10,000",1,1,"ISAF",3
"Uruzgan","Khas Uruzgan",63,30,5,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",63,22,3,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",63,33,0,0,"2,001-10,000",1,1,"taliban",2
"Uruzgan","Khas Uruzgan",63,25,6,0,"less than 2,000",1,1,"taliban",2
"Uruzgan","Khas Uruzgan",63,30,9,0,"2,001-10,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",63,19,2,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",63,23,9,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",158,44,2,1,"less than 2,000",1,NA,"control",0
"Uruzgan","Khas Uruzgan",158,35,5,0,"less than 2,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",158,24,2,0,"less than 2,000",1,0,"control",0
"Uruzgan","Khas Uruzgan",158,25,0,0,"less than 2,000",0,1,"control",0
"Uruzgan","Khas Uruzgan",158,25,0,0,"less than 2,000",1,NA,"control",1
"Uruzgan","Khas Uruzgan",158,32,0,0,"2,001-10,000",1,1,"control",1
"Uruzgan","Khas Uruzgan",158,32,0,0,"2,001-10,000",1,NA,"ISAF",0
"Uruzgan","Khas Uruzgan",158,55,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",158,23,0,1,"less than 2,000",1,NA,"ISAF",0
"Uruzgan","Khas Uruzgan",158,32,0,0,"2,001-10,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",158,52,0,0,"2,001-10,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",158,19,4,0,"2,001-10,000",1,1,"ISAF",1
"Uruzgan","Khas Uruzgan",158,30,0,1,"less than 2,000",1,NA,"taliban",1
"Uruzgan","Khas Uruzgan",158,24,0,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",158,44,0,0,NA,1,NA,"taliban",1
"Uruzgan","Khas Uruzgan",158,51,0,1,"less than 2,000",0,1,"taliban",2
"Uruzgan","Khas Uruzgan",158,25,0,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Khas Uruzgan",158,20,0,0,"2,001-10,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",114,35,5,1,"2,001-10,000",0,0,"control",3
"Uruzgan","Shahidi Hassas",114,41,0,0,"less than 2,000",0,0,"control",1
"Uruzgan","Shahidi Hassas",114,30,8,1,"2,001-10,000",0,0,"control",1
"Uruzgan","Shahidi Hassas",114,28,0,0,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Shahidi Hassas",114,38,5,1,"less than 2,000",0,0,"ISAF",0
"Uruzgan","Shahidi Hassas",114,29,0,0,"less than 2,000",0,0,"ISAF",1
"Uruzgan","Shahidi Hassas",114,41,3,0,"less than 2,000",0,0,"taliban",1
"Uruzgan","Shahidi Hassas",114,47,0,0,"less than 2,000",0,0,"taliban",3
"Uruzgan","Shahidi Hassas",114,38,5,1,"2,001-10,000",0,0,"taliban",1
"Uruzgan","Shahidi Hassas",118,49,7,1,"less than 2,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",118,26,6,1,"less than 2,000",0,1,"control",1
"Uruzgan","Shahidi Hassas",118,23,0,1,"less than 2,000",1,1,"control",2
"Uruzgan","Shahidi Hassas",118,21,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Shahidi Hassas",118,33,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Shahidi Hassas",118,55,12,1,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Shahidi Hassas",118,62,12,1,"less than 2,000",1,0,"taliban",1
"Uruzgan","Shahidi Hassas",118,50,0,1,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",118,40,5,1,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",22,20,0,0,"less than 2,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",22,31,0,0,"less than 2,000",1,0,"control",1
"Uruzgan","Shahidi Hassas",22,52,12,1,"less than 2,000",1,0,"control",1
"Uruzgan","Shahidi Hassas",22,52,12,1,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Shahidi Hassas",22,19,0,0,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Shahidi Hassas",22,30,0,1,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Shahidi Hassas",22,61,5,1,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",22,27,2,1,NA,1,1,"taliban",1
"Uruzgan","Shahidi Hassas",22,23,5,1,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",190,32,2,1,"less than 2,000",0,0,"control",0
"Uruzgan","Shahidi Hassas",190,30,2,1,"less than 2,000",1,0,"control",2
"Uruzgan","Shahidi Hassas",190,39,1,0,"less than 2,000",1,0,"control",1
"Uruzgan","Shahidi Hassas",190,22,0,1,"2,001-10,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",190,38,3,1,"2,001-10,000",0,0,"control",2
"Uruzgan","Shahidi Hassas",190,29,0,0,"less than 2,000",0,0,"control",3
"Uruzgan","Shahidi Hassas",190,25,1,1,"2,001-10,000",0,0,"ISAF",1
"Uruzgan","Shahidi Hassas",190,29,1,1,"less than 2,000",1,0,"ISAF",2
"Uruzgan","Shahidi Hassas",190,31,3,1,"less than 2,000",0,1,"ISAF",0
"Uruzgan","Shahidi Hassas",190,39,2,1,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Shahidi Hassas",190,30,2,1,"less than 2,000",1,0,"ISAF",3
"Uruzgan","Shahidi Hassas",190,29,1,1,"less than 2,000",1,1,"ISAF",0
"Uruzgan","Shahidi Hassas",190,41,2,0,"10,001-20,000",1,0,"taliban",2
"Uruzgan","Shahidi Hassas",190,32,2,0,"less than 2,000",0,1,"taliban",2
"Uruzgan","Shahidi Hassas",190,33,5,1,"2,001-10,000",0,1,"taliban",1
"Uruzgan","Shahidi Hassas",190,29,0,1,"less than 2,000",1,0,"taliban",1
"Uruzgan","Shahidi Hassas",190,30,2,1,"2,001-10,000",1,0,"taliban",2
"Uruzgan","Shahidi Hassas",190,35,1,1,"2,001-10,000",1,NA,"taliban",1
"Uruzgan","Shahidi Hassas",74,36,0,1,"less than 2,000",0,1,"control",1
"Uruzgan","Shahidi Hassas",74,21,0,0,"less than 2,000",0,1,"control",0
"Uruzgan","Shahidi Hassas",74,36,0,0,"less than 2,000",1,0,"control",3
"Uruzgan","Shahidi Hassas",74,29,0,0,"less than 2,000",1,1,"control",2
"Uruzgan","Shahidi Hassas",74,39,0,1,"2,001-10,000",0,1,"control",1
"Uruzgan","Shahidi Hassas",74,32,0,1,"less than 2,000",1,0,"control",0
"Uruzgan","Shahidi Hassas",74,26,0,1,"less than 2,000",1,0,"ISAF",2
"Uruzgan","Shahidi Hassas",74,31,0,1,"less than 2,000",0,0,"ISAF",1
"Uruzgan","Shahidi Hassas",74,21,0,0,NA,1,0,"ISAF",0
"Uruzgan","Shahidi Hassas",74,32,0,1,"less than 2,000",1,0,"ISAF",2
"Uruzgan","Shahidi Hassas",74,39,0,1,"less than 2,000",1,0,"ISAF",2
"Uruzgan","Shahidi Hassas",74,22,4,0,"less than 2,000",0,1,"ISAF",2
"Uruzgan","Shahidi Hassas",74,45,0,1,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",74,47,0,0,"less than 2,000",0,1,"taliban",1
"Uruzgan","Shahidi Hassas",74,21,0,0,"less than 2,000",0,0,"taliban",1
"Uruzgan","Shahidi Hassas",74,36,0,1,"less than 2,000",0,1,"taliban",1
"Uruzgan","Shahidi Hassas",74,31,0,1,"less than 2,000",0,1,"taliban",2
"Uruzgan","Shahidi Hassas",74,33,0,1,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",169,39,0,0,"less than 2,000",1,0,"control",1
"Uruzgan","Shahidi Hassas",169,26,0,0,"less than 2,000",0,0,"control",1
"Uruzgan","Shahidi Hassas",169,31,3,0,"2,001-10,000",0,0,"control",2
"Uruzgan","Shahidi Hassas",169,37,0,1,"2,001-10,000",1,0,"control",0
"Uruzgan","Shahidi Hassas",169,19,0,0,"less than 2,000",0,0,"control",3
"Uruzgan","Shahidi Hassas",169,22,0,0,"less than 2,000",0,1,"control",0
"Uruzgan","Shahidi Hassas",169,41,0,1,"2,001-10,000",1,0,"ISAF",1
"Uruzgan","Shahidi Hassas",169,31,0,1,"2,001-10,000",0,1,"ISAF",3
"Uruzgan","Shahidi Hassas",169,33,0,1,"less than 2,000",0,1,"ISAF",1
"Uruzgan","Shahidi Hassas",169,31,0,1,"less than 2,000",0,1,"ISAF",0
"Uruzgan","Shahidi Hassas",169,36,0,0,"less than 2,000",0,0,"ISAF",1
"Uruzgan","Shahidi Hassas",169,19,0,0,"less than 2,000",0,0,"ISAF",0
"Uruzgan","Shahidi Hassas",169,20,0,0,"2,001-10,000",0,1,"taliban",2
"Uruzgan","Shahidi Hassas",169,24,0,1,"less than 2,000",0,0,"taliban",1
"Uruzgan","Shahidi Hassas",169,41,0,0,NA,1,1,"taliban",3
"Uruzgan","Shahidi Hassas",169,26,0,0,"less than 2,000",0,0,"taliban",2
"Uruzgan","Shahidi Hassas",169,34,0,1,"less than 2,000",0,1,"taliban",1
"Uruzgan","Shahidi Hassas",169,32,0,1,"less than 2,000",0,0,"taliban",2
"Uruzgan","Shahidi Hassas",131,28,0,0,"less than 2,000",0,0,"control",0
"Uruzgan","Shahidi Hassas",131,34,0,1,"2,001-10,000",1,1,"control",3
"Uruzgan","Shahidi Hassas",131,36,3,1,"less than 2,000",1,0,"control",2
"Uruzgan","Shahidi Hassas",131,26,0,0,"less than 2,000",0,1,"control",1
"Uruzgan","Shahidi Hassas",131,29,0,1,"2,001-10,000",0,0,"control",1
"Uruzgan","Shahidi Hassas",131,31,0,0,"less than 2,000",1,0,"control",2
"Uruzgan","Shahidi Hassas",131,36,0,1,"2,001-10,000",0,1,"ISAF",3
"Uruzgan","Shahidi Hassas",131,42,0,1,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Shahidi Hassas",131,43,0,1,"2,001-10,000",0,1,"ISAF",2
"Uruzgan","Shahidi Hassas",131,33,0,1,"less than 2,000",0,1,"ISAF",1
"Uruzgan","Shahidi Hassas",131,36,0,1,"less than 2,000",0,0,"ISAF",1
"Uruzgan","Shahidi Hassas",131,41,0,1,"2,001-10,000",0,1,"ISAF",1
"Uruzgan","Shahidi Hassas",131,26,0,0,"less than 2,000",0,1,"taliban",1
"Uruzgan","Shahidi Hassas",131,21,0,0,"less than 2,000",0,0,"taliban",1
"Uruzgan","Shahidi Hassas",131,43,0,0,"less than 2,000",0,0,"taliban",3
"Uruzgan","Shahidi Hassas",131,31,0,0,"2,001-10,000",0,0,"taliban",3
"Uruzgan","Shahidi Hassas",131,39,0,1,"less than 2,000",0,1,"taliban",2
"Uruzgan","Shahidi Hassas",131,35,0,1,"less than 2,000",0,0,"taliban",1
"Uruzgan","Shahidi Hassas",139,29,2,1,"2,001-10,000",1,0,"control",2
"Uruzgan","Shahidi Hassas",139,38,1,1,"less than 2,000",0,0,"control",1
"Uruzgan","Shahidi Hassas",139,30,0,0,"less than 2,000",0,0,"control",0
"Uruzgan","Shahidi Hassas",139,30,1,1,"less than 2,000",0,0,"control",2
"Uruzgan","Shahidi Hassas",139,29,0,1,"less than 2,000",0,0,"control",3
"Uruzgan","Shahidi Hassas",139,28,0,1,"less than 2,000",0,0,"control",3
"Uruzgan","Shahidi Hassas",139,21,0,1,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Shahidi Hassas",139,33,1,1,"2,001-10,000",0,1,"ISAF",0
"Uruzgan","Shahidi Hassas",139,30,1,1,"less than 2,000",1,0,"ISAF",0
"Uruzgan","Shahidi Hassas",139,22,0,1,"less than 2,000",0,1,"ISAF",2
"Uruzgan","Shahidi Hassas",139,32,0,0,"less than 2,000",1,0,"ISAF",1
"Uruzgan","Shahidi Hassas",139,33,3,1,"less than 2,000",1,NA,"ISAF",3
"Uruzgan","Shahidi Hassas",139,30,0,1,"less than 2,000",1,0,"taliban",1
"Uruzgan","Shahidi Hassas",139,32,1,1,"2,001-10,000",1,0,"taliban",3
"Uruzgan","Shahidi Hassas",139,30,0,1,"less than 2,000",1,0,"taliban",1
"Uruzgan","Shahidi Hassas",139,25,0,0,"less than 2,000",1,0,"taliban",2
"Uruzgan","Shahidi Hassas",139,30,1,0,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Shahidi Hassas",139,30,1,1,"2,001-10,000",1,0,"taliban",1
"Uruzgan","Shahidi Hassas",40,30,5,1,"less than 2,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",40,40,0,0,"less than 2,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",40,80,0,1,"less than 2,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",40,20,0,0,"less than 2,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",40,33,0,0,"less than 2,000",0,1,"control",1
"Uruzgan","Shahidi Hassas",40,22,0,0,"less than 2,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",40,20,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Shahidi Hassas",40,50,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Shahidi Hassas",40,23,5,0,"less than 2,000",0,1,"ISAF",1
"Uruzgan","Shahidi Hassas",40,43,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Shahidi Hassas",40,27,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Shahidi Hassas",40,28,0,0,"less than 2,000",1,1,"ISAF",1
"Uruzgan","Shahidi Hassas",40,20,0,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",40,23,0,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",40,30,5,1,"2,001-10,000",1,NA,"taliban",2
"Uruzgan","Shahidi Hassas",40,25,3,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",40,20,3,1,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",40,30,3,0,"less than 2,000",1,1,"taliban",1
"Uruzgan","Shahidi Hassas",28,30,0,1,"2,001-10,000",0,0,"control",2
"Uruzgan","Shahidi Hassas",28,32,0,1,"less than 2,000",0,0,"control",0
"Uruzgan","Shahidi Hassas",28,25,0,0,"2,001-10,000",0,0,"control",2
"Uruzgan","Shahidi Hassas",28,24,0,0,"2,001-10,000",0,1,"control",1
"Uruzgan","Shahidi Hassas",28,19,0,0,"2,001-10,000",1,1,"control",1
"Uruzgan","Shahidi Hassas",28,39,0,0,"2,001-10,000",0,0,"control",3
"Uruzgan","Shahidi Hassas",28,25,0,1,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Shahidi Hassas",28,27,0,0,"2,001-10,000",0,0,"ISAF",1
"Uruzgan","Shahidi Hassas",28,31,0,1,"2,001-10,000",0,0,"ISAF",3
"Uruzgan","Shahidi Hassas",28,25,0,1,"2,001-10,000",0,0,"ISAF",2
"Uruzgan","Shahidi Hassas",28,36,0,1,"less than 2,000",0,0,"ISAF",3
"Uruzgan","Shahidi Hassas",28,28,0,0,"2,001-10,000",1,0,"ISAF",1
"Uruzgan","Shahidi Hassas",28,28,0,1,"2,001-10,000",0,0,"taliban",1
"Uruzgan","Shahidi Hassas",28,30,0,0,"less than 2,000",0,1,"taliban",2
"Uruzgan","Shahidi Hassas",28,19,0,1,"2,001-10,000",0,0,"taliban",1
"Uruzgan","Shahidi Hassas",28,25,5,1,"2,001-10,000",0,0,"taliban",2
"Uruzgan","Shahidi Hassas",28,32,0,1,"less than 2,000",0,0,"taliban",3
"Uruzgan","Shahidi Hassas",28,18,0,0,"less than 2,000",1,0,"taliban",2
